"","ensembl","tissue_TMM","nCPM_1_TMM","nCPM_mid_placenta_TMM","nCPM_ratio_TMM","tissue_DESq","nCPM_1_DESq","nCPM_mid_placenta_DESq","nCPM_ratio_DESq"
"77","ENSG00000144452.14","male_placenta_early",36.2998071289582,9.35394068392961,3.88069674114168,"male_placenta_early",33.9630742252754,9.18369956742777,3.69819090617181
"78","ENSG00000115457.9","male_placenta_early",127.538660448643,36.0520852131212,3.53762229548445,"male_placenta_early",140.877992424544,36.4939110743263,3.86031500262115
"79","ENSG00000115556.13","male_placenta_early",3.16115222751386,0.944954922153793,3.34529420758907,"male_placenta_early",3.15051618689264,0.865915681283224,3.63836370560215
"80","ENSG00000072182.12","male_placenta_early",1.11260280794895,0.179374287282899,6.20268838305802,"male_placenta_early",1.03507651438738,0.185594743270677,5.57707883395056
"81","ENSG00000123999.4","male_placenta_early",203.508127369623,53.6818994350706,3.79100086828653,"male_placenta_early",189.878463972152,51.4864329282439,3.68793200796768
"82","ENSG00000163082.9","male_placenta_early",17.920788197653,4.72625313963403,3.79175377792834,"male_placenta_early",17.148438806392,4.62351880351623,3.7089583789192
"83","ENSG00000187957.7","male_placenta_early",24.7913845139495,1.02021595579509,24.3001340776215,"male_placenta_early",26.9496385511852,1.03138198300275,26.129638674436
"84","ENSG00000115648.13","male_placenta_early",21.408232345935,4.65325910061147,4.60069639000369,"male_placenta_early",22.313571752249,4.69829271406049,4.74929364989789
"85","ENSG00000132329.10","male_placenta_early",12.2339909659249,2.21466275413166,5.5240875582981,"male_placenta_early",13.604546166745,2.21437913839166,6.14372937808031
"86","ENSG00000130294.16","male_placenta_early",1.39353068227938,0.267116729281794,5.21693525533281,"male_placenta_early",1.4328840842991,0.264514279829661,5.41703867640655
"87","ENSG00000146205.13","male_placenta_early",1.94482533174969,0.581978931497215,3.34174525312519,"male_placenta_early",1.95266980989089,0.570124167295505,3.42499041770806
"88","ENSG00000134121.9","male_placenta_early",1.18094480870229,0.0646964866387523,18.2536157689113,"male_placenta_early",1.32261168516656,0.0672937530947119,19.6543010954533
"89","ENSG00000151789.11","male_placenta_early",1.2086473168544,0.109497159420241,11.038161384769,"male_placenta_early",1.30789002022349,0.111536660427802,11.726099877897
"90","ENSG00000163508.12","male_placenta_early",1.27481001641915,0.28448262473675,4.48115246967653,"male_placenta_early",1.41575886739343,0.279536755888628,5.06466086326584
"91","ENSG00000206557.5","male_placenta_early",46.4372430418174,9.68413575082448,4.79518712218216,"male_placenta_early",44.274198571088,8.99541540657133,4.92186258999721
"92","ENSG00000170011.13","male_placenta_early",1.55813816617579,0.303801023616533,5.12881144252667,"male_placenta_early",1.7049229426912,0.313518170299199,5.438035508641
"93","ENSG00000168032.9","male_placenta_early",7.28662865442226,0.45801424709149,15.9091746614745,"male_placenta_early",7.93233111736284,0.449276770742784,17.6557784286252
"94","ENSG00000180432.5","male_placenta_early",1.65906823709654,0.0893266391230178,18.573051145602,"male_placenta_early",1.93701207529808,0.087667625018876,22.0949532382224
"95","ENSG00000121797.9","male_placenta_early",34.4722071085626,7.11287305248583,4.84645330433883,"male_placenta_early",32.4835370270817,7.01234271259836,4.63233734550963
"96","ENSG00000012223.12","male_placenta_early",1.51796969188489,0.4512609521451,3.36384011217704,"male_placenta_early",1.610657016461,0.455719864092018,3.53431382603893
"97","ENSG00000188338.14","male_placenta_early",1.42365043299897,0.309368165959328,4.60180002226258,"male_placenta_early",1.40863664523258,0.306853227259755,4.59058768197394
"98","ENSG00000080224.17","male_placenta_early",2.72007290451968,0.756781254751028,3.59426569757539,"male_placenta_early",2.6244350261362,0.769137619805993,3.41217872920868
"99","ENSG00000170044.8","male_placenta_early",1.20348175716652,0.276103143076013,4.35881223139569,"male_placenta_early",1.33409169164288,0.278144919143319,4.79639065761782
"100","ENSG00000153283.12","male_placenta_early",6.73068465771157,1.07910277320025,6.23729715544207,"male_placenta_early",6.66562736581577,1.07147760421168,6.22096751216735
"101","ENSG00000185565.11","male_placenta_early",4.9164364369798,1.34309271972276,3.66053390416311,"male_placenta_early",5.16020195049206,1.33913521685919,3.85338379987856
"102","ENSG00000113924.11","male_placenta_early",10.4369127723711,0.249268185381973,41.8702160340992,"male_placenta_early",11.5671580145292,0.256401824706852,45.1133997496083
"103","ENSG00000173175.14","male_placenta_early",53.1591295124538,15.9036031246053,3.34258401042519,"male_placenta_early",51.7267717472736,15.8056569246518,3.27267458694465
"104","ENSG00000173702.7","male_placenta_early",3.02172606732129,0.0396372318815826,76.2345381824035,"male_placenta_early",3.39225715292961,0.040098116427193,84.5989152405451
"105","ENSG00000091513.15","male_placenta_early",9.85862282826254,2.84499012271413,3.46525731304029,"male_placenta_early",9.47511531387624,2.95180451661458,3.20993997419017
"106","ENSG00000183770.6","male_placenta_early",1.12933706605034,0.0935148967875344,12.0765472116832,"male_placenta_early",1.25136512966227,0.0924996399107684,13.5283243358506
"107","ENSG00000206262.8","male_placenta_early",2.22997912113647,0.162722834387077,13.7041560856291,"male_placenta_early",2.49474570263855,0.159854411486036,15.6063613099378
"108","ENSG00000153002.11","male_placenta_early",3.17098729679894,0.964254353865529,3.28853822032226,"male_placenta_early",3.34483812252927,0.987778820212823,3.3862217473023
"109","ENSG00000047457.13","male_placenta_early",193.157551521402,4.70136724195145,41.0853995403316,"male_placenta_early",208.119392152806,4.66621826459005,44.6012981716127
"110","ENSG00000196542.8","male_placenta_early",1.00849935267525,0.0586315648946277,17.2006214483226,"male_placenta_early",1.08148160128642,0.0595826474940005,18.1509490895871
"111","ENSG00000090539.15","male_placenta_early",6.31999442577774,1.83246579050423,3.44890172494773,"male_placenta_early",7.00136084912256,1.88601176678045,3.71225724698121
"112","ENSG00000163898.9","male_placenta_early",12.6612524805701,2.31435479858263,5.47074825706248,"male_placenta_early",12.9073641533039,2.31366947647891,5.57874159836657
"113","ENSG00000127249.14","male_placenta_early",5.10092159187174,0.769419924172715,6.62956784925511,"male_placenta_early",5.14100773549203,0.772882487519509,6.65173272587867
"114","ENSG00000189058.8","male_placenta_early",87.7301147092186,24.785146560945,3.53962460917857,"male_placenta_early",95.3356273347692,25.5102720912899,3.73714662837015
"115","ENSG00000145217.13","male_placenta_early",2.48776604823174,0.771581220516697,3.22424390599577,"male_placenta_early",2.49455051429202,0.70741567547789,3.52628673743601
"116","ENSG00000184160.7","male_placenta_early",20.4181572926541,5.20822906534817,3.92036468374671,"male_placenta_early",22.4202181852258,5.20237543559698,4.30961172694624
"117","ENSG00000163995.19","male_placenta_early",1.54924700010566,0.298933179674864,5.18258629500648,"male_placenta_early",1.61996689970882,0.296205064378396,5.46907225610209
"118","ENSG00000109819.8","male_placenta_early",2.27620313552662,0.373864077387267,6.08831731423294,"male_placenta_early",2.52067166967128,0.383436845088532,6.57389007331646
"119","ENSG00000157765.12","male_placenta_early",33.9227845936864,10.4651384504936,3.24150366038267,"male_placenta_early",37.5376595369965,10.7376670247403,3.49588597322931
"120","ENSG00000169851.15","male_placenta_early",6.7545771338858,1.89611480126962,3.56232498652666,"male_placenta_early",6.96867482330936,1.96698274905903,3.54282457568225
"121","ENSG00000178343.4","male_placenta_early",1.29946275221945,0.029691124787671,43.766033166889,"male_placenta_early",1.44254922250678,0.0315086536590937,45.782636037527
"122","ENSG00000151834.15","male_placenta_early",1.79432234560251,0.189591107537878,9.46416933211926,"male_placenta_early",2.01122601999257,0.196138028894789,10.2541359843655
"123","ENSG00000109182.11","male_placenta_early",2.12434710417214,0.0608355156912586,34.9195215990811,"male_placenta_early",2.3941062869956,0.0624029121085921,38.365297485307
"124","ENSG00000163453.11","male_placenta_early",216.179892063266,34.2240253819257,6.31661207735763,"male_placenta_early",235.79607369295,34.8600291468741,6.7640813695101
"125","ENSG00000087128.9","male_placenta_early",2.53812332683331,0.120325221720617,21.0938595461438,"male_placenta_early",2.37447731538258,0.11737354288728,20.2300898223965
"126","ENSG00000171234.13","male_placenta_early",2.56258214898686,0.113533335513377,22.5711870209691,"male_placenta_early",2.88399759679347,0.112611391235441,25.6101764231274
"127","ENSG00000164035.9","male_placenta_early",3.49252688348346,0.486709844810136,7.1757884512196,"male_placenta_early",3.8236089764888,0.49417239598511,7.73739894731799
"128","ENSG00000169836.4","male_placenta_early",1.94013679505753,0.555207891653077,3.49443302990698,"male_placenta_early",1.85839072083424,0.502069612308515,3.7014602662156
"129","ENSG00000236699.8","male_placenta_early",3.16916379046623,0.882002020028535,3.59314799569699,"male_placenta_early",3.23251514403099,0.912684533288255,3.54176610442248
"130","ENSG00000174607.10","male_placenta_early",2.07103462479098,0.223142582790689,9.28121651587066,"male_placenta_early",2.27374061056228,0.231611862637928,9.81703002888393
"131","ENSG00000164136.16","male_placenta_early",6.99161151747531,1.22488648892327,5.7079668856673,"male_placenta_early",7.54220777424943,1.23622730079543,6.10098787609408
"132","ENSG00000197465.13","male_placenta_early",2.49278768104915,0.201064800360083,12.3979317940528,"male_placenta_early",2.29585105505065,0.201022753557349,11.4208516917747
"133","ENSG00000250361.8","male_placenta_early",4.25431701842426,0.820295697738005,5.18632126214448,"male_placenta_early",3.82373409277682,0.812991358460615,4.70328995872354
"134","ENSG00000170180.21","male_placenta_early",6.39073829782226,1.04842233329874,6.09557627193475,"male_placenta_early",5.87320820445056,1.04147895219517,5.639296110662
"135","ENSG00000171564.11","male_placenta_early",17.4636415877301,3.20664686065312,5.44607571292498,"male_placenta_early",18.2249487213689,3.26457805208305,5.58263531476602
"136","ENSG00000171560.14","male_placenta_early",10.7646600630533,3.2049206572638,3.35879143798949,"male_placenta_early",11.2494289500546,3.22552332641369,3.48762907957709
"137","ENSG00000171509.15","male_placenta_early",15.9938756751715,1.80255005223288,8.87291626402237,"male_placenta_early",17.2663307402226,1.7610438488927,9.80460012456773
"138","ENSG00000248329.5","male_placenta_early",8.19230364210625,2.36520658193941,3.46367361932029,"male_placenta_early",7.55784273696722,2.41230330270373,3.13303999894886
"139","ENSG00000179059.9","male_placenta_early",28.826381916412,9.16336852052047,3.14582807096082,"male_placenta_early",27.2379963804178,8.7456179350993,3.11447362353916
"140","ENSG00000174358.15","male_placenta_early",6.64044223200828,1.44660303185659,4.59036935895665,"male_placenta_early",6.4347246735113,1.23562225276247,5.207679498427
"141","ENSG00000113430.9","male_placenta_early",1.18520053995893,0.310287354285003,3.81968689213905,"male_placenta_early",1.15875769900524,0.290826605234747,3.9843593335277
"142","ENSG00000039139.9","male_placenta_early",1.13597155722281,0.103525319366428,10.9728862868999,"male_placenta_early",1.24549899849535,0.102103848637811,12.1983550582257
"143","ENSG00000082196.20","male_placenta_early",2.61979253851956,0.82587351944445,3.17214740131376,"male_placenta_early",2.60375601341736,0.850447330009806,3.0616311222793
"144","ENSG00000145649.7","male_placenta_early",10.5600656032784,0.506431855033949,20.851898430778,"male_placenta_early",11.7111184783143,0.500710146459907,23.3890177003873
"145","ENSG00000164197.11","male_placenta_early",5.66278265587256,1.00431038076824,5.63847866586907,"male_placenta_early",6.17500319849999,1.03667907756472,5.95652341417538
"146","ENSG00000164220.6","male_placenta_early",2.16538902874398,0.128583673215636,16.8403108621155,"male_placenta_early",2.27860159887971,0.130094535331275,17.5149678122716
"147","ENSG00000181104.6","male_placenta_early",32.5211588108556,6.17414062341511,5.26731747694906,"male_placenta_early",34.3578400533323,6.17473189409634,5.56426426970567
"148","ENSG00000173930.8","male_placenta_early",4.24392234444887,0.509333457382643,8.33230623854457,"male_placenta_early",4.35668280850382,0.504358641859159,8.63806515229774
"149","ENSG00000152377.13","male_placenta_early",38.7532732442933,6.6283733905893,5.84657365550855,"male_placenta_early",42.7210489446973,6.51894467390087,6.5533688475275
"150","ENSG00000211445.11","male_placenta_early",819.265741748865,189.969134966815,4.31262553199487,"male_placenta_early",901.174067149174,189.436764125664,4.75712341956694
"151","ENSG00000155511.17","male_placenta_early",1.31175462724324,0.0898163579475476,14.6048521362812,"male_placenta_early",1.46602207515756,0.0894265106210322,16.393595869688
"152","ENSG00000113249.12","male_placenta_early",1.5446287181177,0.115623034686223,13.3591781456827,"male_placenta_early",1.76580713215294,0.119664321684252,14.7563376226059
"153","ENSG00000113263.12","male_placenta_early",1.089797052006,0.280835642403202,3.88055106780696,"male_placenta_early",1.21558116091527,0.280809570016825,4.32884520581844
"154","ENSG00000094755.16","male_placenta_early",21.9591190231539,0.625925934892276,35.0826156882813,"male_placenta_early",24.5731745152062,0.635398142976628,38.6736643580497
"155","ENSG00000112183.14","male_placenta_early",3.00735175863811,0.79431236598195,3.78610718834818,"male_placenta_early",2.8873544435288,0.715540741648109,4.03520620905295
"156","ENSG00000124610.4","male_placenta_early",11.5593517899616,2.76040929273386,4.18754994789683,"male_placenta_early",11.0642054791703,2.81533499985899,3.9299783079898
"157","ENSG00000244731.7","male_placenta_early",2.62859810998861,0.714486047137334,3.67900551805088,"male_placenta_early",2.95520885853007,0.733718676944312,4.02771382464667
"158","ENSG00000224389.9","male_placenta_early",2.58122072763008,0.848673230619397,3.04147772605741,"male_placenta_early",2.76158404224023,0.865843806706484,3.18947138138552
"159","ENSG00000153292.15","male_placenta_early",9.07806090716878,0.345098342111285,26.305721585418,"male_placenta_early",9.96635199437747,0.344044371986552,28.9682169100183
"160","ENSG00000112077.16","male_placenta_early",6.7666216124097,0.507845628953877,13.3241702332822,"male_placenta_early",6.16726540130983,0.514824118835577,11.9793637781751
"161","ENSG00000096006.11","male_placenta_early",8.49849019714373,0.0887441911993178,95.7639038937915,"male_placenta_early",9.21446706320855,0.0899089138260485,102.486690930738
"162","ENSG00000170927.14","male_placenta_early",7.47564789636961,2.20346262030829,3.39268196676905,"male_placenta_early",8.11736017353099,2.2350995727869,3.63176668832235
"163","ENSG00000135346.8","male_placenta_early",66747.2846396133,13764.9873597117,4.84906254508986,"male_placenta_early",61341.4581109607,13406.2282108072,4.57559405571743
"164","ENSG00000118432.12","male_placenta_early",25.723742151434,3.69324326061605,6.96508199872628,"male_placenta_early",27.4220976829593,3.62368672865193,7.56745815418784
"165","ENSG00000112214.10","male_placenta_early",1.11961089541106,0.122881360011242,9.11131594986115,"male_placenta_early",1.2194896686813,0.120172104516376,10.1478598014826
"166","ENSG00000164483.16","male_placenta_early",1.24342845171602,0.184266086598792,6.74800488069936,"male_placenta_early",1.40176319858561,0.182934298758644,7.66265926126319
"167","ENSG00000154269.14","male_placenta_early",2.40301820840347,0.171989957439598,13.9718518695919,"male_placenta_early",2.57722687406388,0.174895570782744,14.735804128884
"168","ENSG00000118514.13","male_placenta_early",2.26990721796318,0.359313567100036,6.31734347323216,"male_placenta_early",2.47259363002059,0.3543666021722,6.97750187197117
"169","ENSG00000016402.13","male_placenta_early",10.308119520353,2.68321270209455,3.84170793180367,"male_placenta_early",10.6300614558122,2.6641182270933,3.99008623104921
"170","ENSG00000177468.6","male_placenta_early",3.08395694408542,0.0763247698471647,40.4057156053119,"male_placenta_early",3.48548774941167,0.0753610219464505,46.250537205936
"171","ENSG00000091831.23","male_placenta_early",9.06664042936953,0.951532069057467,9.52846543401362,"male_placenta_early",9.97451324107703,0.961131495185354,10.3778861592226
"172","ENSG00000164674.15","male_placenta_early",5.87245218448785,1.90183668131989,3.08777943036219,"male_placenta_early",6.32059735440487,1.90936672390591,3.31031083514177
"173","ENSG00000122194.18","male_placenta_early",2.30547603043803,0.646048787892737,3.56857883436012,"male_placenta_early",2.36438473159179,0.668598632856592,3.53632899530461
"174","ENSG00000186340.15","male_placenta_early",16.0986535958406,2.0640705986282,7.79946849034132,"male_placenta_early",17.5277129851908,2.01911614698332,8.68088396567887
