"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order"
"42","query_1",TRUE,0.00111146906982614,2683,287,67,0.233449477351916,0.0249720462169214,"GO:0070887","GO:BP","cellular response to chemical stimulus",21031,16854
"43","query_1",TRUE,0.00111391956706153,838,287,31,0.10801393728223,0.0369928400954654,"GO:0022603","GO:BP","regulation of anatomical structure morphogenesis",21031,6848
"44","query_1",TRUE,0.00123042525003632,2531,280,63,0.225,0.0248913472935599,"GO:0007399","GO:BP","nervous system development",21031,2932
"45","query_1",TRUE,0.0012629421388437,121,276,11,0.0398550724637681,0.0909090909090909,"GO:0002062","GO:BP","chondrocyte differentiation",21031,660
"46","query_1",TRUE,0.00128180405294348,2637,287,66,0.229965156794425,0.025028441410694,"GO:0010033","GO:BP","response to organic substance",21031,3883
"47","query_1",TRUE,0.00145925406942002,1777,231,43,0.186147186147186,0.024198086662915,"GO:0010647","GO:BP","positive regulation of cell communication",21031,4343
"48","query_1",TRUE,0.00148138066338362,1778,231,43,0.186147186147186,0.0241844769403825,"GO:0023056","GO:BP","positive regulation of signaling",21031,6878
"49","query_1",TRUE,0.00166437827024819,1576,278,45,0.161870503597122,0.0285532994923858,"GO:0045595","GO:BP","regulation of cell differentiation",21031,11842
"50","query_1",TRUE,0.00174728884220413,146,287,12,0.0418118466898955,0.0821917808219178,"GO:0055123","GO:BP","digestive system development",21031,14727
"51","query_1",TRUE,0.00175344038715417,12680,241,181,0.75103734439834,0.0142744479495268,"GO:0065007","GO:BP","biological regulation",21031,16384
"52","query_1",TRUE,0.00183224991888046,2846,71,26,0.366197183098592,0.00913562895291637,"GO:0065008","GO:BP","regulation of biological quality",21031,16385
"53","query_1",TRUE,0.00198287758123862,1183,288,38,0.131944444444444,0.0321217244294167,"GO:0048646","GO:BP","anatomical structure formation involved in morphogenesis",21031,13329
"54","query_1",TRUE,0.00200942079408852,923,26,9,0.346153846153846,0.00975081256771398,"GO:0098657","GO:BP","import into cell",21031,19355
"55","query_1",TRUE,0.0021379864731162,501,278,22,0.079136690647482,0.0439121756487026,"GO:0002009","GO:BP","morphogenesis of an epithelium",21031,618
"56","query_1",TRUE,0.00322040625328168,292,180,13,0.0722222222222222,0.0445205479452055,"GO:0051962","GO:BP","positive regulation of nervous system development",21031,14486
"57","query_1",TRUE,0.0035025585099574,153,78,7,0.0897435897435897,0.0457516339869281,"GO:0045807","GO:BP","positive regulation of endocytosis",21031,12027
"58","query_1",TRUE,0.0037149511909552,934,273,31,0.113553113553114,0.0331905781584582,"GO:0030334","GO:BP","regulation of cell migration",21031,7017
"59","query_1",TRUE,0.00427816027895967,1038,273,33,0.120879120879121,0.0317919075144509,"GO:0040012","GO:BP","regulation of locomotion",21031,10241
"60","query_1",TRUE,0.00436555549398895,248,253,14,0.0553359683794466,0.0564516129032258,"GO:0048762","GO:BP","mesenchymal cell differentiation",21031,13438
"61","query_1",TRUE,0.00481786870952095,65,278,8,0.0287769784172662,0.123076923076923,"GO:1905330","GO:BP","regulation of morphogenesis of an epithelium",21031,25192
"62","query_1",TRUE,0.00497145664203775,996,273,32,0.117216117216117,0.0321285140562249,"GO:2000145","GO:BP","regulation of cell motility",21031,26166
"63","query_1",TRUE,0.00508094783803761,134,231,10,0.0432900432900433,0.0746268656716418,"GO:0032368","GO:BP","regulation of lipid transport",21031,7794
"64","query_1",TRUE,0.00516130674052205,94,192,8,0.0416666666666667,0.0851063829787234,"GO:1903035","GO:BP","negative regulation of response to wounding",21031,23289
"65","query_1",TRUE,0.00547714414382897,542,231,20,0.0865800865800866,0.03690036900369,"GO:0044057","GO:BP","regulation of system process",21031,11253
"66","query_1",TRUE,0.00548075295609513,463,180,16,0.0888888888888889,0.0345572354211663,"GO:0051960","GO:BP","regulation of nervous system development",21031,14484
"67","query_1",TRUE,0.006032583996871,844,79,14,0.177215189873418,0.0165876777251185,"GO:0051050","GO:BP","positive regulation of transport",21031,13899
"68","query_1",TRUE,0.00655138732987547,3957,287,86,0.299651567944251,0.0217336365933788,"GO:0042221","GO:BP","response to chemical",21031,10394
"69","query_1",TRUE,0.00678667557918184,5959,240,101,0.420833333333333,0.0169491525423729,"GO:0007165","GO:BP","signal transduction",21031,2760
"70","query_1",TRUE,0.00701783295324997,1035,280,33,0.117857142857143,0.0318840579710145,"GO:0007417","GO:BP","central nervous system development",21031,2946
"71","query_1",TRUE,0.00890853059224445,29,23,3,0.130434782608696,0.103448275862069,"GO:0006656","GO:BP","phosphatidylcholine biosynthetic process",21031,2392
"72","query_1",TRUE,0.00906899239870494,259,189,12,0.0634920634920635,0.0463320463320463,"GO:0010001","GO:BP","glial cell differentiation",21031,3861
"73","query_1",TRUE,0.00952418853924043,946,282,31,0.109929078014184,0.03276955602537,"GO:0098609","GO:BP","cell-cell adhesion",21031,19347
"74","query_1",TRUE,0.00976294958602468,2018,241,46,0.190871369294606,0.022794846382557,"GO:0032879","GO:BP","regulation of localization",21031,8155
"75","query_1",TRUE,0.0113296409981449,435,79,10,0.126582278481013,0.0229885057471264,"GO:0006869","GO:BP","lipid transport",21031,2559
"76","query_1",TRUE,0.0116824801368436,1594,241,39,0.161825726141079,0.0244667503136763,"GO:0051049","GO:BP","regulation of transport",21031,13898
"77","query_1",TRUE,0.0118639236680767,324,272,16,0.0588235294117647,0.0493827160493827,"GO:0030198","GO:BP","extracellular matrix organization",21031,6944
"78","query_1",TRUE,0.0123353967896569,325,272,16,0.0588235294117647,0.0492307692307692,"GO:0043062","GO:BP","extracellular structure organization",21031,10859
"79","query_1",TRUE,0.0125076307903505,1742,280,46,0.164285714285714,0.026406429391504,"GO:0022008","GO:BP","neurogenesis",21031,6799
"80","query_1",TRUE,0.0126411744680045,1234,287,37,0.128919860627178,0.0299837925445705,"GO:0040011","GO:BP","locomotion",21031,10240
"81","query_1",TRUE,0.0128235719849879,326,272,16,0.0588235294117647,0.049079754601227,"GO:0045229","GO:BP","external encapsulating structure organization",21031,11733
"82","query_1",TRUE,0.0129329753045667,1225,278,36,0.129496402877698,0.0293877551020408,"GO:0060429","GO:BP","epithelium development",21031,15095
"83","query_1",TRUE,0.0130442850334675,599,203,19,0.0935960591133005,0.0317195325542571,"GO:0007507","GO:BP","heart development",21031,3027
"84","query_1",TRUE,0.0131444195721766,1971,287,51,0.177700348432056,0.0258751902587519,"GO:0071310","GO:BP","cellular response to organic substance",21031,17066
"85","query_1",TRUE,0.0148037559000949,54,278,7,0.0251798561151079,0.12962962962963,"GO:0060688","GO:BP","regulation of morphogenesis of a branching structure",21031,15336
"86","query_1",TRUE,0.0148188397926874,1709,287,46,0.160278745644599,0.0269163253364541,"GO:0048870","GO:BP","cell motility",21031,13538
"87","query_1",TRUE,0.0149027460153439,4,23,2,0.0869565217391304,0.5,"GO:0010903","GO:BP","negative regulation of very-low-density lipoprotein particle remodeling",21031,4546
"88","query_1",TRUE,0.0154529238680269,17,160,4,0.025,0.235294117647059,"GO:0072077","GO:BP","renal vesicle morphogenesis",21031,17624
"89","query_1",TRUE,0.0155992340681767,449,273,19,0.0695970695970696,0.0423162583518931,"GO:0034329","GO:BP","cell junction assembly",21031,8862
"90","query_1",TRUE,0.0157473030223269,316,253,15,0.0592885375494071,0.0474683544303797,"GO:0060485","GO:BP","mesenchyme development",21031,15147
"91","query_1",TRUE,0.0160048434429656,1561,231,37,0.16017316017316,0.0237027546444587,"GO:0009967","GO:BP","positive regulation of signal transduction",21031,3843
"92","query_1",TRUE,0.0170225807604103,681,216,21,0.0972222222222222,0.0308370044052863,"GO:0045596","GO:BP","negative regulation of cell differentiation",21031,11843
"93","query_1",TRUE,0.0172308001604252,11,78,3,0.0384615384615385,0.272727272727273,"GO:0034384","GO:BP","high-density lipoprotein particle clearance",21031,8900
"94","query_1",TRUE,0.0191565648395811,12,249,4,0.0160642570281124,0.333333333333333,"GO:0042363","GO:BP","fat-soluble vitamin catabolic process",21031,10468
"95","query_1",TRUE,0.0219677761270783,283,78,8,0.102564102564103,0.0282685512367491,"GO:0030100","GO:BP","regulation of endocytosis",21031,6915
"96","query_1",TRUE,0.0223917760612545,483,23,6,0.260869565217391,0.0124223602484472,"GO:0010876","GO:BP","lipid localization",21031,4519
"97","query_1",TRUE,0.0232552547870426,1704,241,40,0.16597510373444,0.0234741784037559,"GO:0007267","GO:BP","cell-cell signaling",21031,2828
"98","query_1",TRUE,0.0237413346025431,6250,241,103,0.427385892116183,0.01648,"GO:0048518","GO:BP","positive regulation of biological process",21031,13226
"99","query_1",TRUE,0.024703574522729,1031,233,28,0.120171673819742,0.0271580989330747,"GO:0048878","GO:BP","chemical homeostasis",21031,13544
"100","query_1",TRUE,0.0268216041795283,231,276,13,0.0471014492753623,0.0562770562770563,"GO:0001649","GO:BP","osteoblast differentiation",21031,372
"101","query_1",TRUE,0.0275651514556092,162,231,10,0.0432900432900433,0.0617283950617284,"GO:1905952","GO:BP","regulation of lipid localization",21031,25703
"102","query_1",TRUE,0.0307441894736885,12,86,3,0.0348837209302326,0.25,"GO:0048671","GO:BP","negative regulation of collateral sprouting",21031,13354
"103","query_1",TRUE,0.031919215607147,752,287,26,0.0905923344947735,0.0345744680851064,"GO:0001944","GO:BP","vasculature development",21031,560
"104","query_1",TRUE,0.0326202348332239,592,279,22,0.0788530465949821,0.0371621621621622,"GO:0003013","GO:BP","circulatory system process",21031,1471
"105","query_1",TRUE,0.0338076059343818,315,207,13,0.0628019323671498,0.0412698412698413,"GO:0070371","GO:BP","ERK1 and ERK2 cascade",21031,16577
"106","query_1",TRUE,0.0351745320603204,90,125,6,0.048,0.0666666666666667,"GO:0070509","GO:BP","calcium ion import",21031,16660
"107","query_1",TRUE,0.0352419199762318,12287,273,193,0.706959706959707,0.0157076585008546,"GO:0050789","GO:BP","regulation of biological process",21031,13687
"108","query_1",TRUE,0.0354538638604195,168,280,11,0.0392857142857143,0.0654761904761905,"GO:1903034","GO:BP","regulation of response to wounding",21031,23288
"109","query_1",TRUE,0.0364802671306924,678,228,21,0.0921052631578947,0.0309734513274336,"GO:0061061","GO:BP","muscle structure development",21031,15656
"110","query_1",TRUE,0.0372072801405557,6,23,2,0.0869565217391304,0.333333333333333,"GO:0010901","GO:BP","regulation of very-low-density lipoprotein particle remodeling",21031,4544
"111","query_1",TRUE,0.0380221643548229,14,249,4,0.0160642570281124,0.285714285714286,"GO:0009111","GO:BP","vitamin catabolic process",21031,3317
"112","query_1",TRUE,0.0383266004693149,625,287,23,0.0801393728222996,0.0368,"GO:0048514","GO:BP","blood vessel morphogenesis",21031,13224
"113","query_1",TRUE,0.0395599539833785,41,168,5,0.0297619047619048,0.121951219512195,"GO:0072210","GO:BP","metanephric nephron development",21031,17754
"114","query_1",TRUE,0.0400069363798031,583,287,22,0.0766550522648084,0.0377358490566038,"GO:0040017","GO:BP","positive regulation of locomotion",21031,10246
"115","query_1",TRUE,0.042151587817142,205,278,12,0.0431654676258993,0.0585365853658537,"GO:0050679","GO:BP","positive regulation of epithelial cell proliferation",21031,13642
"116","query_1",TRUE,0.042151587817142,205,278,12,0.0431654676258993,0.0585365853658537,"GO:0001763","GO:BP","morphogenesis of a branching structure",21031,434
"117","query_1",TRUE,0.0446941691093677,721,287,25,0.0871080139372822,0.0346740638002774,"GO:0001568","GO:BP","blood vessel development",21031,358
"118","query_1",TRUE,0.0455456434087977,105,231,8,0.0346320346320346,0.0761904761904762,"GO:0043500","GO:BP","muscle adaptation",21031,11094
"119","query_1",TRUE,0.0457020859135271,874,283,28,0.0989399293286219,0.0320366132723112,"GO:0009725","GO:BP","response to hormone",21031,3660
"120","query_1",TRUE,0.0471778670732713,197,202,10,0.0495049504950495,0.050761421319797,"GO:0097553","GO:BP","calcium ion transmembrane import into cytosol",21031,19242
"121","query_1",TRUE,0.0473896191950683,115,277,9,0.0324909747292419,0.0782608695652174,"GO:0006334","GO:BP","nucleosome assembly",21031,2146
"122","query_1",TRUE,0.0475579202293851,318,276,15,0.0543478260869565,0.0471698113207547,"GO:0001822","GO:BP","kidney development",21031,484
"123","query_1",TRUE,0.0488030600211464,106,231,8,0.0346320346320346,0.0754716981132075,"GO:0001823","GO:BP","mesonephros development",21031,485
"124","query_1",TRUE,1.12241520502665e-24,555,280,49,0.175,0.0882882882882883,"GO:0031012","GO:CC","extracellular matrix",22097,1028
"125","query_1",TRUE,1.21799559980264e-24,556,280,49,0.175,0.0881294964028777,"GO:0030312","GO:CC","external encapsulating structure",22097,927
"126","query_1",TRUE,6.15260492094576e-20,4213,263,119,0.452471482889734,0.0282459055305008,"GO:0005576","GO:CC","extracellular region",22097,198
"127","query_1",TRUE,2.23622949967867e-19,425,271,38,0.140221402214022,0.0894117647058824,"GO:0062023","GO:CC","collagen-containing extracellular matrix",22097,2360
"128","query_1",TRUE,6.44259929224794e-14,3303,273,95,0.347985347985348,0.028761731759007,"GO:0005615","GO:CC","extracellular space",22097,232
"129","query_1",TRUE,3.74995751158615e-13,6228,283,143,0.50530035335689,0.0229608220937701,"GO:0071944","GO:CC","cell periphery",22097,2793
"130","query_1",TRUE,3.75440051015028e-10,313,273,24,0.0879120879120879,0.0766773162939297,"GO:0005788","GO:CC","endoplasmic reticulum lumen",22097,353
"131","query_1",TRUE,5.67437376321266e-09,136,71,10,0.140845070422535,0.0735294117647059,"GO:0072562","GO:CC","blood microparticle",22097,2814
"132","query_1",TRUE,4.95238812899591e-05,91,269,10,0.0371747211895911,0.10989010989011,"GO:0005581","GO:CC","collagen trimer",22097,201
"133","query_1",TRUE,0.000366700302153454,6,88,3,0.0340909090909091,0.5,"GO:0061696","GO:CC","pituitary gonadotropin complex",22097,2320
"134","query_1",TRUE,0.000368570355163649,2055,274,51,0.186131386861314,0.0248175182481752,"GO:0005783","GO:CC","endoplasmic reticulum",22097,348
"135","query_1",TRUE,0.000392155074920886,21,23,3,0.130434782608696,0.142857142857143,"GO:0034385","GO:CC","triglyceride-rich plasma lipoprotein particle",22097,1476
"136","query_1",TRUE,0.000392155074920886,21,23,3,0.130434782608696,0.142857142857143,"GO:0034361","GO:CC","very-low-density lipoprotein particle",22097,1470
"137","query_1",TRUE,0.000961359539259953,28,23,3,0.130434782608696,0.107142857142857,"GO:0034364","GO:CC","high-density lipoprotein particle",22097,1473
"138","query_1",TRUE,0.000967233179357627,13,5,2,0.4,0.153846153846154,"GO:0042627","GO:CC","chylomicron",22097,1813
"139","query_1",TRUE,0.00120452333414909,5742,286,109,0.381118881118881,0.0189829327760362,"GO:0005886","GO:CC","plasma membrane",22097,422
"140","query_1",TRUE,0.00143901368455951,4777,8,8,1,0.00167469122880469,"GO:0012505","GO:CC","endomembrane system",22097,687
"141","query_1",TRUE,0.00146312017746746,2109,7,6,0.857142857142857,0.00284495021337127,"GO:0070062","GO:CC","extracellular exosome",22097,2418
"142","query_1",TRUE,0.00156444353688643,2133,7,6,0.857142857142857,0.00281293952180028,"GO:1903561","GO:CC","extracellular vesicle",22097,3690
"143","query_1",TRUE,0.00156878821386212,2134,7,6,0.857142857142857,0.0028116213683224,"GO:0065010","GO:CC","extracellular membrane-bounded organelle",22097,2398
"144","query_1",TRUE,0.00156878821386212,2134,7,6,0.857142857142857,0.0028116213683224,"GO:0043230","GO:CC","extracellular organelle",22097,1882
"145","query_1",TRUE,0.00245883746993581,38,23,3,0.130434782608696,0.0789473684210526,"GO:1990777","GO:CC","lipoprotein particle",22097,4015
"146","query_1",TRUE,0.00245883746993581,38,23,3,0.130434782608696,0.0789473684210526,"GO:0034358","GO:CC","plasma lipoprotein particle",22097,1467
"147","query_1",TRUE,0.00305774145412862,407,162,13,0.0802469135802469,0.0319410319410319,"GO:0016324","GO:CC","apical plasma membrane",22097,732
"148","query_1",TRUE,0.00310074393021905,41,23,3,0.130434782608696,0.0731707317073171,"GO:0032994","GO:CC","protein-lipid complex",22097,1343
"149","query_1",TRUE,0.00326783243465341,473,162,14,0.0864197530864197,0.0295983086680761,"GO:0045177","GO:CC","apical part of cell",22097,2136
"150","query_1",TRUE,0.00686246105251176,1266,175,25,0.142857142857143,0.0197472353870458,"GO:0098590","GO:CC","plasma membrane region",22097,3217
"151","query_1",TRUE,0.00797219976659051,66,3,2,0.666666666666667,0.0303030303030303,"GO:0031093","GO:CC","platelet alpha granule lumen",22097,1048
"152","query_1",TRUE,0.0087598407259503,8,23,2,0.0869565217391304,0.25,"GO:0034366","GO:CC","spherical high-density lipoprotein particle",22097,1475
"153","query_1",TRUE,0.00892316069455651,320,5,3,0.6,0.009375,"GO:0034774","GO:CC","secretory granule lumen",22097,1567
"154","query_1",TRUE,0.00917539990062695,323,5,3,0.6,0.00928792569659443,"GO:0060205","GO:CC","cytoplasmic vesicle lumen",22097,2286
"155","query_1",TRUE,0.0092605161115378,324,5,3,0.6,0.00925925925925926,"GO:0031983","GO:CC","vesicle lumen",22097,1229
"156","query_1",TRUE,0.010252132223504,9,166,3,0.0180722891566265,0.333333333333333,"GO:0005861","GO:CC","troponin complex",22097,402
"157","query_1",TRUE,0.0104936239596919,903,84,13,0.154761904761905,0.0143964562569214,"GO:0009986","GO:CC","cell surface",22097,661
"158","query_1",TRUE,0.013031070242269,4004,8,7,0.875,0.00174825174825175,"GO:0031982","GO:CC","vesicle",22097,1228
"159","query_1",TRUE,0.0148743563300169,90,3,2,0.666666666666667,0.0222222222222222,"GO:0031091","GO:CC","platelet alpha granule",22097,1046
"160","query_1",TRUE,0.0160532175234087,135,277,9,0.0324909747292419,0.0666666666666667,"GO:0000786","GO:CC","nucleosome",22097,93
"161","query_1",TRUE,0.0481689614414232,519,286,18,0.0629370629370629,0.0346820809248555,"GO:0005911","GO:CC","cell-cell junction",22097,439
"162","query_1",TRUE,0.0493220654933631,23,103,3,0.029126213592233,0.130434782608696,"GO:0016327","GO:CC","apicolateral plasma membrane",22097,733
"163","query_1",TRUE,1.69126992339294e-09,555,138,23,0.166666666666667,0.0414414414414414,"GO:0030545","GO:MF","signaling receptor regulator activity",20212,3937
"164","query_1",TRUE,2.75361753171427e-09,1501,287,57,0.198606271777003,0.0379746835443038,"GO:0005102","GO:MF","signaling receptor binding",20212,1277
"165","query_1",TRUE,4.54866287395902e-09,167,269,18,0.0669144981412639,0.107784431137725,"GO:0005201","GO:MF","extracellular matrix structural constituent",20212,1350
"166","query_1",TRUE,1.15230964630933e-08,519,240,28,0.116666666666667,0.0539499036608863,"GO:0030546","GO:MF","signaling receptor activator activity",20212,3938
"167","query_1",TRUE,4.66936729108412e-08,513,240,27,0.1125,0.0526315789473684,"GO:0048018","GO:MF","receptor ligand activity",20212,7244
"168","query_1",TRUE,1.0805128449766e-06,247,195,16,0.082051282051282,0.0647773279352227,"GO:0005539","GO:MF","glycosaminoglycan binding",20212,1507
"169","query_1",TRUE,5.36100105996586e-06,1124,122,25,0.204918032786885,0.0222419928825623,"GO:0140677","GO:MF","molecular function activator activity",20212,10572
"170","query_1",TRUE,8.79601521779772e-06,130,102,9,0.0882352941176471,0.0692307692307692,"GO:0005179","GO:MF","hormone activity",20212,1342
"171","query_1",TRUE,5.76326154878705e-05,2063,89,27,0.303370786516854,0.01308773630635,"GO:0098772","GO:MF","molecular function regulator activity",20212,9183
"172","query_1",TRUE,0.000456802012261298,497,9,5,0.555555555555556,0.0100603621730382,"GO:0140678","GO:MF","molecular function inhibitor activity",20212,10573
"173","query_1",TRUE,0.000465266712653404,292,287,17,0.0592334494773519,0.0582191780821918,"GO:0001664","GO:MF","G protein-coupled receptor binding",20212,232
"174","query_1",TRUE,0.000519869420312297,176,195,11,0.0564102564102564,0.0625,"GO:0008201","GO:MF","heparin binding",20212,1610
"175","query_1",TRUE,0.000899636591704252,45,269,7,0.0260223048327138,0.155555555555556,"GO:0030020","GO:MF","extracellular matrix structural constituent conferring tensile strength",20212,3825
"176","query_1",TRUE,0.00096571571481709,4,166,3,0.0180722891566265,0.75,"GO:0031014","GO:MF","troponin T binding",20212,4086
"177","query_1",TRUE,0.00165777547372369,3,23,2,0.0869565217391304,0.666666666666667,"GO:0070653","GO:MF","high-density lipoprotein particle receptor binding",20212,8695
"178","query_1",TRUE,0.00203712559296446,390,7,4,0.571428571428571,0.0102564102564103,"GO:0004857","GO:MF","enzyme inhibitor activity",20212,1127
"179","query_1",TRUE,0.00398283552618337,11,78,3,0.0384615384615385,0.272727272727273,"GO:0008035","GO:MF","high-density lipoprotein particle binding",20212,1529
"180","query_1",TRUE,0.00419625125372143,37,273,6,0.021978021978022,0.162162162162162,"GO:0005109","GO:MF","frizzled binding",20212,1280
"181","query_1",TRUE,0.00428296541668839,100,277,9,0.0324909747292419,0.09,"GO:0030527","GO:MF","structural constituent of chromatin",20212,3934
"182","query_1",TRUE,0.00431864395118332,11,9,2,0.222222222222222,0.181818181818182,"GO:0019855","GO:MF","calcium channel inhibitor activity",20212,3715
"183","query_1",TRUE,0.0082716652320639,6,23,2,0.0869565217391304,0.333333333333333,"GO:0060228","GO:MF","phosphatidylcholine-sterol O-acyltransferase activator activity",20212,8385
"184","query_1",TRUE,0.0083174210691738,1100,288,34,0.118055555555556,0.0309090909090909,"GO:0005198","GO:MF","structural molecule activity",20212,1347
"185","query_1",TRUE,0.0086005475280655,168,7,3,0.428571428571429,0.0178571428571429,"GO:0004866","GO:MF","endopeptidase inhibitor activity",20212,1135
"186","query_1",TRUE,0.0090433062813475,1296,7,5,0.714285714285714,0.00385802469135802,"GO:0030234","GO:MF","enzyme regulator activity",20212,3856
"187","query_1",TRUE,0.00955272503031841,174,7,3,0.428571428571429,0.0172413793103448,"GO:0030414","GO:MF","peptidase inhibitor activity",20212,3925
