"","ensembl","tissue_TMM","nCPM_1_TMM","nCPM_term_placenta_TMM","nCPM_ratio_TMM","tissue_DESq","nCPM_1_DESq","nCPM_term_placenta_DESq","nCPM_ratio_DESq"
"39","ENSG00000075340.22","female_placenta_mid",1.34589313493664,0.433430118664294,3.10521368262153,"female_placenta_mid",1.3994019462582,0.42912656861191,3.26104708637553
"40","ENSG00000159399.9","female_placenta_mid",95.8191512211075,20.0806279335726,4.77172086142328,"female_placenta_mid",96.8568474977868,19.0156763805543,5.09352628638727
"41","ENSG00000143954.12","female_placenta_mid",1.21053125193036,0.106776720660258,11.3370334324279,"female_placenta_mid",1.30206698648586,0.100543524383233,12.9502819248994
"42","ENSG00000115523.16","female_placenta_mid",4.89699699541365,1.30754209967956,3.74519259962166,"female_placenta_mid",4.53559857666147,1.27528208491236,3.55654535598151
"43","ENSG00000119147.9","female_placenta_mid",5.03135608792422,0.79448881870301,6.33282177103238,"female_placenta_mid",5.33014616081214,0.750595938782487,7.10121902532269
"44","ENSG00000198203.9","female_placenta_mid",3.46321955224635,0.50352277517792,6.87797995040566,"female_placenta_mid",3.68301017803151,0.476663335267477,7.72664878024405
"45","ENSG00000019169.10","female_placenta_mid",7.2720734132777,2.08584913366312,3.48638513491465,"female_placenta_mid",7.63967215311833,1.97546200112881,3.86728377906176
"46","ENSG00000074047.21","female_placenta_mid",5.39570648176515,1.77383285177993,3.0418347908885,"female_placenta_mid",5.72363832101823,1.71042423552707,3.34632671949628
"47","ENSG00000144285.19","female_placenta_mid",2.26289266293423,0.162751052491886,13.9040124674281,"female_placenta_mid",2.45298459661974,0.155615449645035,15.7631173653715
"48","ENSG00000168542.14","female_placenta_mid",5919.86181989772,1678.18794719281,3.52753207994383,"female_placenta_mid",6225.29040204856,1625.23686361725,3.83038961360566
"49","ENSG00000021826.15","female_placenta_mid",121.215174377932,26.7180851171853,4.53682117735172,"female_placenta_mid",124.153266501666,25.3836200417497,4.89107803762682
"50","ENSG00000135925.8","female_placenta_mid",6.45567085926642,1.97837704846891,3.26311451311192,"female_placenta_mid",6.783723767356,1.91079422151415,3.55021157745623
"51","ENSG00000163082.9","female_placenta_mid",4.25303966101488,0.728360275099279,5.83919772455351,"female_placenta_mid",4.26727891997525,0.664062816625092,6.42601695674284
"52","ENSG00000178752.15","female_placenta_mid",3.21761553552513,0.524052725116613,6.13986986673744,"female_placenta_mid",3.39001809431398,0.503856612138047,6.72814053174553
"53","ENSG00000233608.3","female_placenta_mid",8.11873719436496,2.31683713237578,3.50423302566792,"female_placenta_mid",8.55166367245527,2.19711848193686,3.89221780380118
"54","ENSG00000134115.12","female_placenta_mid",17.2807390014155,1.39753490809069,12.3651573219194,"female_placenta_mid",18.3853280549314,1.39595060949151,13.1704717415672
"55","ENSG00000154764.5","female_placenta_mid",64.0078992438007,20.9857606056145,3.05006334755749,"female_placenta_mid",65.1530562373881,19.4413930719252,3.35125451125588
"56","ENSG00000144647.5","female_placenta_mid",13.3947459533046,4.33363969557212,3.09087669816912,"female_placenta_mid",14.0943998670332,4.11251091520103,3.42720059779932
"57","ENSG00000121797.9","female_placenta_mid",7.29027040128732,2.40952024194036,3.02561077279706,"female_placenta_mid",7.39479058863223,2.29284336114143,3.22516169833378
"58","ENSG00000114854.7","female_placenta_mid",6.24066602822772,1.57964925695461,3.95066563083696,"female_placenta_mid",6.49179017492806,1.48816892695301,4.36226698283497
"59","ENSG00000144730.17","female_placenta_mid",3.8909186324114,1.22216246611543,3.18363453328627,"female_placenta_mid",4.11915926721365,1.15159271545267,3.57692369180582
"60","ENSG00000269028.3","female_placenta_mid",887.468320922013,17.6098320788425,50.3961830498242,"female_placenta_mid",916.411757882072,18.9373897532576,48.391661671558
"61","ENSG00000121570.12","female_placenta_mid",8.86289880986185,2.26011463718454,3.92143772888551,"female_placenta_mid",9.28722761471652,2.06240790814595,4.50309930350562
"62","ENSG00000172020.12","female_placenta_mid",2.40762982244562,0.619942045266245,3.88363693159676,"female_placenta_mid",2.54761601859268,0.591750747336431,4.30521808389753
"63","ENSG00000145103.13","female_placenta_mid",8.86333205688442,2.71826113557007,3.26066246575887,"female_placenta_mid",9.25096550249293,2.53256463241877,3.65280529628878
"64","ENSG00000121552.3","female_placenta_mid",22.3277185010784,6.30451656538519,3.54154331573467,"female_placenta_mid",23.1457194700935,5.84138786884333,3.96236647690314
"65","ENSG00000206384.10","female_placenta_mid",13.4494309598949,2.15332967080181,6.24587639424803,"female_placenta_mid",14.4306235633615,2.22819013406017,6.47638787317771
"66","ENSG00000091513.15","female_placenta_mid",3.54323678780665,0.551548227821935,6.42416493984379,"female_placenta_mid",3.68397033744673,0.55882494970798,6.59235121726728
"67","ENSG00000175093.4","female_placenta_mid",1.74610556997341,0.2619357749738,6.66615917641667,"female_placenta_mid",1.85173758826905,0.246712390508167,7.50565297695395
"68","ENSG00000181744.8","female_placenta_mid",143.802773610007,29.4009658899213,4.89109011412795,"female_placenta_mid",153.438769583888,28.1031486998529,5.45984263979257
"69","ENSG00000198829.6","female_placenta_mid",1.8466001147557,0.37998960274712,4.85960695083701,"female_placenta_mid",1.970444999357,0.370336680742533,5.32068547843064
"70","ENSG00000163898.9","female_placenta_mid",1.97411666359904,0.395478386812896,4.99171820616587,"female_placenta_mid",1.99072424062944,0.366540267468671,5.43112017235485
"71","ENSG00000145192.12","female_placenta_mid",6.01530017114202,0.00933106161417716,644.653354555356,"female_placenta_mid",6.2201406598639,0.00894482981852328,695.389491590215
"72","ENSG00000113889.13","female_placenta_mid",1.17064559538967,0.120022845993766,9.75352305385654,"female_placenta_mid",1.21669908161631,0.113119156860586,10.7559065624564
"73","ENSG00000170801.9","female_placenta_mid",35.8227084221143,10.3806435631363,3.45091402129708,"female_placenta_mid",37.4875141735697,9.90661156876414,3.78409044438252
"74","ENSG00000137440.4","female_placenta_mid",2.99376911149042,0.496603245288564,6.02849284593542,"female_placenta_mid",2.75279775990493,0.471097680835734,5.84336937303836
"75","ENSG00000185774.15","female_placenta_mid",1.67009170112319,0.508758215547802,3.28268252007475,"female_placenta_mid",1.78469145824352,0.53530834179061,3.33395039627762
"76","ENSG00000169851.15","female_placenta_mid",1.71305936096717,0.488701326485987,3.50532987762678,"female_placenta_mid",1.85160350010413,0.471022922555642,3.93102630771733
"77","ENSG00000163631.16","female_placenta_mid",75.179088581249,0.0631286913645184,1190.88621918597,"female_placenta_mid",78.09430981995,0.0656081940014206,1190.31335961266
"78","ENSG00000081051.7","female_placenta_mid",31.2260410863505,0.0119048651863989,2622.96469531009,"female_placenta_mid",31.8365887009183,0.0113885892353284,2795.4813404068
"79","ENSG00000169429.10","female_placenta_mid",6.55466923492879,2.17977138034626,3.00704435980234,"female_placenta_mid",6.86134253431157,2.14225420009495,3.20286104889301
"80","ENSG00000118785.13","female_placenta_mid",5813.73483568566,628.940906492951,9.24369010771415,"female_placenta_mid",6261.33088804628,589.163253313668,10.6274973071221
"81","ENSG00000163106.10","female_placenta_mid",32.494977657706,9.91983485872651,3.27575792545781,"female_placenta_mid",35.0291512023885,9.49571671884618,3.68894231362926
"82","ENSG00000155011.8","female_placenta_mid",14.1056001686363,2.14502505431654,6.57596056523951,"female_placenta_mid",14.9087349296003,1.97009354316168,7.5675264158646
"83","ENSG00000164093.16","female_placenta_mid",81.024348076981,16.996780541959,4.76704090383239,"female_placenta_mid",86.834162696915,16.2580902223346,5.34098172106502
"84","ENSG00000145362.17","female_placenta_mid",31.3541487616783,4.65849939959695,6.73052544868655,"female_placenta_mid",33.7412039717282,4.51711019605757,7.46964375612903
"85","ENSG00000138650.8","female_placenta_mid",157.692432646434,34.4940004883804,4.57159014361219,"female_placenta_mid",167.678202038071,32.6174357308184,5.1407536577022
"86","ENSG00000254535.3","female_placenta_mid",42.6990086365333,9.66927311841071,4.41594813939349,"female_placenta_mid",45.4714802972472,9.36025263676924,4.85793301332751
"87","ENSG00000171564.11","female_placenta_mid",2.88554643274707,0.8103384756043,3.56091499986498,"female_placenta_mid",2.9450735387785,0.758658818369567,3.88194728311174
"88","ENSG00000248329.5","female_placenta_mid",2.86749463473566,0.645912832263925,4.43944521845941,"female_placenta_mid",3.03150250322273,0.629332956903032,4.8170089774749
"89","ENSG00000186352.8","female_placenta_mid",24.026153830674,5.21012661720539,4.61143377040636,"female_placenta_mid",24.2075654242193,4.94939416866416,4.89101586967621
"90","ENSG00000179059.9","female_placenta_mid",6.69804368026044,0.453955610982095,14.7548428044975,"female_placenta_mid",6.79335764012362,0.400311426553768,16.9701816873098
"91","ENSG00000164512.17","female_placenta_mid",1.596469252636,0.493188062994017,3.23703952391761,"female_placenta_mid",1.70922778647542,0.478126545995311,3.57484394203074
"92","ENSG00000134061.5","female_placenta_mid",23.8086943556615,5.61144633161651,4.2428801682583,"female_placenta_mid",25.5980841554688,5.31269895127597,4.81828245685196
"93","ENSG00000145681.10","female_placenta_mid",301.20956126078,38.5383198423986,7.81584569572748,"female_placenta_mid",318.209086578951,36.7959849634998,8.64792957423486
"94","ENSG00000145721.11","female_placenta_mid",3.01658167652685,0.606877836135245,4.97065718487467,"female_placenta_mid",3.1572351975629,0.603529876068871,5.23128236522067
"95","ENSG00000069011.15","female_placenta_mid",6.5053359793921,1.38507012299926,4.69675568866168,"female_placenta_mid",6.9005610419925,1.30864478986356,5.27305888919785
"96","ENSG00000145824.12","female_placenta_mid",199.741651391225,26.4849637748806,7.54170000340601,"female_placenta_mid",211.96380220657,24.8957378855439,8.51405984353852
"97","ENSG00000145861.7","female_placenta_mid",2.34051220556867,0.749097314772527,3.12444345936468,"female_placenta_mid",2.45955295327888,0.723082319171686,3.40148401926959
"98","ENSG00000111863.12","female_placenta_mid",2.16749595618082,0.391995971058411,5.52938324934427,"female_placenta_mid",2.32839947946118,0.373268684853057,6.23786450336114
"99","ENSG00000124610.4","female_placenta_mid",2.68743994601292,0.194808602838347,13.7952837136406,"female_placenta_mid",2.75206501956954,0.18338500875472,15.0070337715035
"100","ENSG00000276410.3","female_placenta_mid",21.6591988282532,7.12883406816047,3.03825262604859,"female_placenta_mid",22.429276108134,6.70925811406538,3.34303371949768
"101","ENSG00000273983.1","female_placenta_mid",38.1553102894076,12.2323910806289,3.11920294551651,"female_placenta_mid",39.6639279132106,11.5240679764802,3.4418339074502
"102","ENSG00000276180.1","female_placenta_mid",10.2843802577375,2.78079732608365,3.69835664083494,"female_placenta_mid",10.7002816541208,2.68135069118927,3.99063117304319
"103","ENSG00000278828.1","female_placenta_mid",28.7764452126783,9.07521245660666,3.1708839159715,"female_placenta_mid",29.7089046220129,8.50590207197793,3.49274002576243
"104","ENSG00000276368.1","female_placenta_mid",20.8276762221759,6.10921779066884,3.4092214315862,"female_placenta_mid",21.6993551176224,5.77908096162765,3.75481071500872
"105","ENSG00000273703.1","female_placenta_mid",17.0850065327801,3.51758782261052,4.85702344742049,"female_placenta_mid",17.6209522718063,3.31814875883363,5.31047688109085
"106","ENSG00000273542.1","female_placenta_mid",2.86994375545411,0.563619171517162,5.09199101181873,"female_placenta_mid",2.97101075965949,0.546481987883773,5.43661241455477
"107","ENSG00000275379.1","female_placenta_mid",16.0207854101363,5.01329434785154,3.1956602382627,"female_placenta_mid",16.6116399135393,4.76037197628775,3.48956762124573
"108","ENSG00000095970.16","female_placenta_mid",13.4191021021279,2.17302846714174,6.17529972802359,"female_placenta_mid",14.2596262681893,2.03628927842411,7.00275074827525
"109","ENSG00000180113.15","female_placenta_mid",1.07493893578689,0.274564545298891,3.91506825696199,"female_placenta_mid",1.29238361753367,0.283689193837607,4.5556321693151
"110","ENSG00000146070.16","female_placenta_mid",46.5430733780447,14.0436676275699,3.31416796611402,"female_placenta_mid",48.4620539738583,13.0761083590824,3.70615267501952
"111","ENSG00000170915.8","female_placenta_mid",29.9855890083835,9.91973640002601,3.02282115160892,"female_placenta_mid",31.7056565252224,9.47135716762236,3.34753045039918
"112","ENSG00000124749.16","female_placenta_mid",131.886348220308,40.8301393331956,3.2301224138386,"female_placenta_mid",139.911440723027,39.1788083345377,3.57109995608747
"113","ENSG00000146250.6","female_placenta_mid",7.77166526687201,1.45978221167339,5.32385256151541,"female_placenta_mid",8.20324758529244,1.38845659547213,5.90817718900533
"114","ENSG00000135333.13","female_placenta_mid",4.10651628400058,0.688766417623774,5.9621319781646,"female_placenta_mid",4.39060323856064,0.641709090180979,6.84204619467425
"115","ENSG00000112394.16","female_placenta_mid",92.2394595693346,29.0353299902224,3.17680080096889,"female_placenta_mid",97.6425646076327,27.830995430538,3.50841078794087
"116","ENSG00000185002.9","female_placenta_mid",3.88545622101425,1.13432830000092,3.4253365811389,"female_placenta_mid",4.09816373957072,1.08433212639973,3.77943587559073
"117","ENSG00000164434.11","female_placenta_mid",1.51905608341036,0.0989972192567984,15.3444318417665,"female_placenta_mid",1.48133951151347,0.0957039004311815,15.4783609115144
"118","ENSG00000118513.18","female_placenta_mid",2.94284873810488,0.788558219997935,3.73193590970694,"female_placenta_mid",3.14848151515247,0.754591556680725,4.17243141309706
"119","ENSG00000164694.16","female_placenta_mid",5.17038434863849,0.639687997046807,8.08266588166131,"female_placenta_mid",5.58708723798476,0.606127390938083,9.21767820018464
"120","ENSG00000026652.13","female_placenta_mid",45.0943487323385,13.4977158389934,3.34088739681909,"female_placenta_mid",47.8097705110826,13.0808881768732,3.65493304924122
"121","ENSG00000073067.13","female_placenta_mid",6.87465233402477,0.279880167535129,24.5628419997351,"female_placenta_mid",7.28341535913377,0.268206063664215,27.1560428561092
"122","ENSG00000164638.10","female_placenta_mid",1.56747411360537,0.34976736755257,4.48147614391094,"female_placenta_mid",1.6305676763293,0.332501984635654,4.90393366558707
"123","ENSG00000106541.11","female_placenta_mid",4.63507088772931,0.622196707570331,7.44952654254503,"female_placenta_mid",4.78430453097019,0.588399849980625,8.13104308426953
"124","ENSG00000078549.14","female_placenta_mid",1.12272395381655,0.104013160320991,10.7940567362029,"female_placenta_mid",1.19266953416803,0.109089882623783,10.9329069340112
"125","ENSG00000106633.15","female_placenta_mid",3.19389004466021,0.415438822781741,7.6879912745617,"female_placenta_mid",3.38695145046637,0.399357519759933,8.48100081476462
"126","ENSG00000005981.12","female_placenta_mid",9.86949120389674,2.97518624812743,3.31726835928627,"female_placenta_mid",10.5509569404544,2.87741461706905,3.66681842716211
"127","ENSG00000106333.12","female_placenta_mid",71.1026821649722,10.5117397410795,6.76412125074839,"female_placenta_mid",74.3161675552361,9.9812383465251,7.44558590579182
"128","ENSG00000173114.12","female_placenta_mid",14.2758083181582,2.20835259248919,6.4644605968773,"female_placenta_mid",15.4861888281728,2.22236228730881,6.96834576279907
"129","ENSG00000105989.9","female_placenta_mid",206.772020779965,40.9295567351674,5.05189983165156,"female_placenta_mid",219.003034450087,39.1452421549913,5.59462714735468
"130","ENSG00000128602.9","female_placenta_mid",10.984653116322,2.62443641875961,4.18552838156151,"female_placenta_mid",11.59798550556,2.51269556161083,4.61575436465721
"131","ENSG00000266265.3","female_placenta_mid",1.54606240850245,0.462428730055743,3.34335284123908,"female_placenta_mid",1.65217124303807,0.445935516914674,3.70495549327191
"132","ENSG00000105929.16","female_placenta_mid",12.3561946857208,2.711618017808,4.55676079911477,"female_placenta_mid",12.8742863894454,2.53724496431684,5.07412038274035
"133","ENSG00000106538.9","female_placenta_mid",23.9586379555266,7.82294802323475,3.06260988624335,"female_placenta_mid",25.4493605761688,7.54952239474142,3.37098948059223
"134","ENSG00000091879.13","female_placenta_mid",1133.16410025597,126.907563464473,8.92905095111366,"female_placenta_mid",1141.2565088805,113.637626349838,10.0429456821554
"135","ENSG00000159167.11","female_placenta_mid",95.7606808817321,18.3836508624155,5.20901324760852,"female_placenta_mid",101.037556644362,17.6252312880938,5.73255210061356
"136","ENSG00000133863.8","female_placenta_mid",1.06981873078362,0.179216900293331,5.96940762301216,"female_placenta_mid",1.12336317159771,0.169383771859467,6.63205901761199
"137","ENSG00000165061.14","female_placenta_mid",1.31135835346121,0.0516050556436174,25.4114318278698,"female_placenta_mid",1.41827858313732,0.0500626567205045,28.3300702768422
"138","ENSG00000206579.8","female_placenta_mid",1.81870190792162,0.108511494273578,16.7604539970331,"female_placenta_mid",1.97224737696054,0.102392486981059,19.2616415042773
"139","ENSG00000137561.4","female_placenta_mid",7.38466045280455,2.14995813436401,3.43479267562066,"female_placenta_mid",7.76826887056655,2.07338239937015,3.74666480863655
"140","ENSG00000121005.8","female_placenta_mid",45.2949529397805,7.92187383903204,5.71770692896001,"female_placenta_mid",48.0063439743287,7.622394242115,6.29806625706732
"141","ENSG00000156466.9","female_placenta_mid",19.9068002624795,4.10026016858544,4.85500905893667,"female_placenta_mid",21.1651416096061,3.93353370596642,5.3806941014647
"142","ENSG00000147655.10","female_placenta_mid",26.3184768327126,6.10374868791857,4.31185459598066,"female_placenta_mid",27.9589175977313,5.736668493119,4.87372028404071
"143","ENSG00000164946.19","female_placenta_mid",39.5925417483122,7.42367986718485,5.33327708853994,"female_placenta_mid",41.9081951537704,7.30399880222077,5.73770564434215
"144","ENSG00000155886.11","female_placenta_mid",4.55252616020282,0.290786565828869,15.655902628191,"female_placenta_mid",4.7823584136995,0.282985142506225,16.8996802141098
"145","ENSG00000174482.10","female_placenta_mid",7.04819655835779,0.668022763761831,10.5508329067521,"female_placenta_mid",7.47983171154597,0.625496328292684,11.9582344023704
"146","ENSG00000122756.14","female_placenta_mid",13.3398745035428,1.03117718068017,12.9365493665635,"female_placenta_mid",14.1284772711373,0.987587952314148,14.3060445786433
"147","ENSG00000106809.10","female_placenta_mid",55.059120456151,8.16602557351959,6.74246240848108,"female_placenta_mid",56.9692536564374,7.68436962138158,7.4136534892754
"148","ENSG00000119508.17","female_placenta_mid",15.1947584976604,4.42127374829803,3.43673777347752,"female_placenta_mid",15.6141244638408,4.27491600799136,3.65249853673204
"149","ENSG00000106927.11","female_placenta_mid",1.59691247963462,0.0173696124103746,91.9371395230908,"female_placenta_mid",1.64797683177328,0.0173432745473027,95.0210888536952
"150","ENSG00000148204.11","female_placenta_mid",2.6256152287488,0.300067463411263,8.7500830609889,"female_placenta_mid",2.75829601858137,0.286205937455973,9.63745211961467
"151","ENSG00000136859.9","female_placenta_mid",45.7882823144669,9.31640436112979,4.91480194929133,"female_placenta_mid",48.6948127353901,8.90323025324283,5.46934217697604
"152","ENSG00000130707.17","female_placenta_mid",106.849597481118,31.832099857103,3.35666192179513,"female_placenta_mid",112.031396324965,29.8115050181203,3.75799196507755
"153","ENSG00000130720.12","female_placenta_mid",3.2561624673157,0.746931738708918,4.35938426307071,"female_placenta_mid",3.43503448939864,0.68665464299679,5.00256500765363
"154","ENSG00000122133.16","female_placenta_mid",23.2228300537904,4.03521746444764,5.75503805145462,"female_placenta_mid",22.1470760596459,3.80830152846463,5.81547335317611
"155","ENSG00000186193.8","female_placenta_mid",4.3243529256234,1.32120951552701,3.2730258712211,"female_placenta_mid",4.46449870629628,1.23546904554317,3.61360628370376
"156","ENSG00000151655.18","female_placenta_mid",2.09084244995661,0.0224606680285731,93.0890589405786,"female_placenta_mid",2.15997635744979,0.0277519603400533,77.8314876132329
"157","ENSG00000095739.10","female_placenta_mid",62.8435443556087,15.9103432719304,3.94985471284454,"female_placenta_mid",66.4719774769247,15.0426514860529,4.41890032076829
"158","ENSG00000070748.18","female_placenta_mid",18.3717792849841,0.902280677182574,20.361490331757,"female_placenta_mid",19.44495440844,0.859156147838773,22.6326197599287
"159","ENSG00000187714.6","female_placenta_mid",4.84489299211574,0.124821591926327,38.8145425590736,"female_placenta_mid",5.13770230193582,0.115876358254026,44.3377957276916
"160","ENSG00000189129.13","female_placenta_mid",14.9937559324202,4.21722847605463,3.55535774681276,"female_placenta_mid",15.8321199005291,4.05531516775939,3.90404179344624
"161","ENSG00000095596.11","female_placenta_mid",1.26571224666014,0.39382412228712,3.21390228538963,"female_placenta_mid",1.22987300426659,0.371471270216807,3.31081594425534
"162","ENSG00000165816.12","female_placenta_mid",2.12328923827463,0.532058543080288,3.99070603393023,"female_placenta_mid",2.23384727260944,0.518650276488634,4.30703958693136
"163","ENSG00000171798.17","female_placenta_mid",4.46815949658422,1.26080978043525,3.54388073912446,"female_placenta_mid",4.71973383144628,1.22892683587478,3.84053280770507
"164","ENSG00000110628.14","female_placenta_mid",9.29464417482174,2.30781515482421,4.02746474534254,"female_placenta_mid",9.73962588799523,2.18484580983475,4.45780926239911
"165","ENSG00000255823.4","female_placenta_mid",394.750114511651,55.0008565998603,7.17716302826916,"female_placenta_mid",410.790092625361,53.2766260234864,7.71051253216127
"166","ENSG00000262655.3","female_placenta_mid",184.799347577094,36.7059008916375,5.0345950674976,"female_placenta_mid",195.246329457254,35.7490173695618,5.46158590707153
"167","ENSG00000176971.3","female_placenta_mid",22.3615850483081,5.75906309933216,3.88285119690757,"female_placenta_mid",23.7786504102757,5.41357917578529,4.39240835649668
"168","ENSG00000110427.15","female_placenta_mid",5.90018110121854,1.86993261397519,3.15529076134763,"female_placenta_mid",6.37864672519928,1.79211879393587,3.5592767325376
"169","ENSG00000135374.9","female_placenta_mid",7.55865590381143,1.52946317417572,4.94203197006365,"female_placenta_mid",7.93581871661319,1.44450274808181,5.49380658995032
"170","ENSG00000110436.12","female_placenta_mid",59.7120868502976,19.2108969893019,3.10824043684945,"female_placenta_mid",60.9643955358184,17.7348512105237,3.43754761808448
