"","ensembl","tissue_TMM","nCPM_1_TMM","nCPM_early_placenta_TMM","nCPM_ratio_TMM","tissue_DESq","nCPM_1_DESq","nCPM_early_placenta_DESq","nCPM_ratio_DESq","hgnc_symbol","description"
"38","ENSG00000153093","male_placenta_mid",11.4971549430179,2.68246885020092,4.28603483770436,"male_placenta_mid",11.8862493055995,2.42833630373126,4.89481184600983,"ACOXL","acyl-CoA oxidase like [Source:HGNC Symbol;Acc:HGNC:25621]"
"39","ENSG00000176771","male_placenta_mid",9.74099644440767,3.17424150581945,3.0687634909156,"male_placenta_mid",10.0589356351136,3.05128709758877,3.29662051239377,"NCKAP5","NCK associated protein 5 [Source:HGNC Symbol;Acc:HGNC:29847]"
"40","ENSG00000152128","male_placenta_mid",2.61458039853407,0.530621867419366,4.92738908641262,"male_placenta_mid",2.7509074245559,0.521408919194648,5.27591171398615,"TMEM163","transmembrane protein 163 [Source:HGNC Symbol;Acc:HGNC:25380]"
"41","ENSG00000187123","male_placenta_mid",28.1349822326713,6.20278425502324,4.53586342453981,"male_placenta_mid",29.3816241035005,5.9279294770829,4.95647328752619,"LYPD6","LY6/PLAUR domain containing 6 [Source:HGNC Symbol;Acc:HGNC:28751]"
"42","ENSG00000153234","male_placenta_mid",3.71008947429653,1.16557033040313,3.18306787460293,"male_placenta_mid",3.69419662549357,1.17464273153399,3.1449533771594,"NR4A2","nuclear receptor subfamily 4 group A member 2 [Source:HGNC Symbol;Acc:HGNC:7981]"
"43","ENSG00000115290","male_placenta_mid",2.96537456994407,0.892667982079982,3.32192330124189,"male_placenta_mid",3.02994185627195,0.898845571089912,3.370925945152,"GRB14","growth factor receptor bound protein 14 [Source:HGNC Symbol;Acc:HGNC:4565]"
"44","ENSG00000144285","male_placenta_mid",2.57416776275253,0.212503367674589,12.1135386743348,"male_placenta_mid",2.72283914950552,0.211380996247998,12.8811917714259,"SCN1A","sodium voltage-gated channel alpha subunit 1 [Source:HGNC Symbol;Acc:HGNC:10585]"
"45","ENSG00000169432","male_placenta_mid",62.5843285373264,17.3535257372438,3.60643303758205,"male_placenta_mid",64.9093390004286,16.4951787705872,3.93504913788321,"SCN9A","sodium voltage-gated channel alpha subunit 9 [Source:HGNC Symbol;Acc:HGNC:10597]"
"46","ENSG00000128683","male_placenta_mid",1.12033833627899,0.281931860258527,3.97379116802073,"male_placenta_mid",1.15116350728594,0.267976352690354,4.29576526334809,"GAD1","glutamate decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:4092]"
"47","ENSG00000178562","male_placenta_mid",41.2219245729534,6.56728143432597,6.2768628061977,"male_placenta_mid",42.8486417055692,6.2902659842055,6.81189663730591,"CD28","CD28 molecule [Source:HGNC Symbol;Acc:HGNC:1653]"
"48","ENSG00000178568","male_placenta_mid",3.41375784476621,0.499262185152849,6.83760546319183,"male_placenta_mid",3.56389307848122,0.49272369346243,7.23304587493511,"ERBB4","erb-b2 receptor tyrosine kinase 4 [Source:HGNC Symbol;Acc:HGNC:3432]"
"49","ENSG00000144583","male_placenta_mid",2.00747225119183,0.502157721173063,3.99769269006217,"male_placenta_mid",2.03736994139172,0.478057986199146,4.26176321744996,"MARCH4","membrane associated ring-CH-type finger 4 [Source:HGNC Symbol;Acc:HGNC:29269]"
"50","ENSG00000135925","male_placenta_mid",7.18514401474259,0.523310010490225,13.7301864491599,"male_placenta_mid",7.35459207510478,0.498937517932512,14.7405071993395,"WNT10A","Wnt family member 10A [Source:HGNC Symbol;Acc:HGNC:13829]"
"51","ENSG00000042304","male_placenta_mid",1.988052229189,0.23896945008682,8.31927356600068,"male_placenta_mid",2.09077021465603,0.227141470320004,9.20470494318139,"C2orf83","chromosome 2 open reading frame 83 [Source:HGNC Symbol;Acc:HGNC:25344]"
"52","ENSG00000163283","male_placenta_mid",367.487581591044,10.3668984522756,35.4481702780042,"male_placenta_mid",371.174195042235,9.4032269517497,39.4730656770088,"ALPP","alkaline phosphatase, placental [Source:HGNC Symbol;Acc:HGNC:439]"
"53","ENSG00000163286","male_placenta_mid",2.23986040895117,0.201785140377498,11.1002247477731,"male_placenta_mid",2.2749071427357,0.197240719707372,11.5336586994347,"ALPG","alkaline phosphatase, germ cell [Source:HGNC Symbol;Acc:HGNC:441]"
"54","ENSG00000168356","male_placenta_mid",13.1403360536335,4.31919503038784,3.04231134764331,"male_placenta_mid",13.5381598406895,4.07487873244272,3.32234668308128,"SCN11A","sodium voltage-gated channel alpha subunit 11 [Source:HGNC Symbol;Acc:HGNC:10583]"
"55","ENSG00000163827","male_placenta_mid",2.90431274979027,0.857337761290227,3.38759457581747,"male_placenta_mid",3.01153961885454,0.822722326926401,3.6604569005746,"LRRC2","leucine rich repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:14676]"
"56","ENSG00000007402","male_placenta_mid",3.94197403875022,0.836356045109305,4.71327260895811,"male_placenta_mid",4.06322707829708,0.80365739742906,5.05591946430848,"CACNA2D2","calcium voltage-gated channel auxiliary subunit alpha2delta 2 [Source:HGNC Symbol;Acc:HGNC:1400]"
"57","ENSG00000163687","male_placenta_mid",3.67378332747261,0.908379094154398,4.04432835488415,"male_placenta_mid",3.46283875860646,0.890889368551867,3.88694587773033,"DNASE1L3","deoxyribonuclease 1 like 3 [Source:HGNC Symbol;Acc:HGNC:2959]"
"58","ENSG00000144810","male_placenta_mid",2.88150619717654,0.794797020258501,3.62546175152916,"male_placenta_mid",2.8948694155123,0.838571352329908,3.45214442094775,"COL8A1","collagen type VIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2215]"
"59","ENSG00000181804","male_placenta_mid",59.8573369073909,18.3014503864696,3.270633509552,"male_placenta_mid",62.0457368119958,17.6307634866031,3.51917470046841,"SLC9A9","solute carrier family 9 member A9 [Source:HGNC Symbol;Acc:HGNC:20653]"
"60","ENSG00000163536","male_placenta_mid",11.4383736883335,3.15162570716799,3.62935664038985,"male_placenta_mid",11.6976872270178,3.00125781594015,3.89759492333166,"SERPINI1","serpin family I member 1 [Source:HGNC Symbol;Acc:HGNC:8943]"
"61","ENSG00000172578","male_placenta_mid",13.2215589177517,4.1547211490961,3.18229754616099,"male_placenta_mid",13.6210109509584,4.04567385782723,3.36680894941781,"KLHL6","kelch like family member 6 [Source:HGNC Symbol;Acc:HGNC:18653]"
"62","ENSG00000205835","male_placenta_mid",1.14916229450311,0.0634998235695826,18.0970942894647,"male_placenta_mid",1.20572321573242,0.0668142289065,18.0459048239517,"GMNC","geminin coiled-coil domain containing [Source:HGNC Symbol;Acc:HGNC:40049]"
"63","ENSG00000170891","male_placenta_mid",14.766159699727,2.35251378860199,6.27675798172557,"male_placenta_mid",15.3406475974977,2.26493989608366,6.77309257699219,"CYTL1","cytokine like 1 [Source:HGNC Symbol;Acc:HGNC:24435]"
"64","ENSG00000152953","male_placenta_mid",10.3115366095828,2.76356019486238,3.73125095257652,"male_placenta_mid",10.7065920621349,2.66010494042631,4.02487582328953,"STK32B","serine/threonine kinase 32B [Source:HGNC Symbol;Acc:HGNC:14217]"
"65","ENSG00000145147","male_placenta_mid",111.334254749094,30.7329379478041,3.62263623927464,"male_placenta_mid",115.663452785883,29.2131386293748,3.95929565300387,"SLIT2","slit guidance ligand 2 [Source:HGNC Symbol;Acc:HGNC:11086]"
"66","ENSG00000153012","male_placenta_mid",13.4677069027751,4.10105406081793,3.28396229433978,"male_placenta_mid",14.0497726735914,3.99170100097783,3.51974576005309,"LGI2","leucine rich repeat LGI family member 2 [Source:HGNC Symbol;Acc:HGNC:18710]"
"67","ENSG00000109158","male_placenta_mid",4.02111899792024,0.0701815362794754,57.2959671601862,"male_placenta_mid",4.19289904659806,0.0656788242414117,63.8394352369414,"GABRA4","gamma-aminobutyric acid type A receptor subunit alpha4 [Source:HGNC Symbol;Acc:HGNC:4078]"
"68","ENSG00000074966","male_placenta_mid",11.9442370234674,2.98233652966507,4.00499303303266,"male_placenta_mid",12.1937965898145,2.84243286495352,4.28991542426945,"TXK","TXK tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:12434]"
"69","ENSG00000145242","male_placenta_mid",1.40405051917317,0.293522569584834,4.78344994444242,"male_placenta_mid",1.42267798206982,0.297780090575024,4.77761283275379,"EPHA5","EPH receptor A5 [Source:HGNC Symbol;Acc:HGNC:3389]"
"70","ENSG00000056291","male_placenta_mid",19.7406261139786,6.18659874194958,3.19086899561192,"male_placenta_mid",20.0589178154299,5.79594096853077,3.46085612747617,"NPFFR2","neuropeptide FF receptor 2 [Source:HGNC Symbol;Acc:HGNC:4525]"
"71","ENSG00000156140","male_placenta_mid",13.0586398637743,4.21057119083256,3.10139391353984,"male_placenta_mid",13.3209969892122,3.99851226545242,3.33148833987757,"ADAMTS3","ADAM metallopeptidase with thrombospondin type 1 motif 3 [Source:HGNC Symbol;Acc:HGNC:219]"
"72","ENSG00000169429","male_placenta_mid",4.02535400179023,1.12623616185575,3.57416511574044,"male_placenta_mid",3.9368241353873,1.06494921470801,3.69672476491445,"CXCL8","C-X-C motif chemokine ligand 8 [Source:HGNC Symbol;Acc:HGNC:6025]"
"73","ENSG00000118785","male_placenta_mid",6853.09927916331,2055.40396216675,3.33418607986868,"male_placenta_mid",7146.84474505213,1952.58706605878,3.66019260768625,"SPP1","secreted phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:11255]"
"74","ENSG00000173376","male_placenta_mid",41.611839901867,10.2528604843256,4.05855906900152,"male_placenta_mid",42.8595871009774,9.78063387524719,4.38208685118521,"NDNF","neuron derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:26256]"
"75","ENSG00000137462","male_placenta_mid",13.8413510981242,4.40909843287649,3.13927014986012,"male_placenta_mid",14.2569107179544,4.42271752953963,3.22356348166744,"TLR2","toll like receptor 2 [Source:HGNC Symbol;Acc:HGNC:11848]"
"76","ENSG00000109738","male_placenta_mid",5.37717590740781,1.20503930990298,4.46224107646807,"male_placenta_mid",5.59728321225343,1.2428469341417,4.50359819740704,"GLRB","glycine receptor beta [Source:HGNC Symbol;Acc:HGNC:4329]"
"77","ENSG00000145416","male_placenta_mid",25.590854706949,8.27692820442166,3.09182997301801,"male_placenta_mid",26.5448985106676,8.21965610421333,3.22944149659265,"MARCH1","membrane associated ring-CH-type finger 1 [Source:HGNC Symbol;Acc:HGNC:26077]"
"78","ENSG00000186352","male_placenta_mid",18.3145981251323,5.6032180735009,3.26858563862557,"male_placenta_mid",18.0192932458988,5.33214378021358,3.37937122265241,"ANKRD37","ankyrin repeat domain 37 [Source:HGNC Symbol;Acc:HGNC:29593]"
"79","ENSG00000154556","male_placenta_mid",49.4817384162306,13.2865378017319,3.72420107891317,"male_placenta_mid",51.2427328840685,12.715079393294,4.03007573126867,"SORBS2","sorbin and SH3 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24098]"
"80","ENSG00000078295","male_placenta_mid",5.43719512261731,0.992336414779481,5.47918532630446,"male_placenta_mid",5.60100212139938,0.970549499221974,5.77095977679586,"ADCY2","adenylate cyclase 2 [Source:HGNC Symbol;Acc:HGNC:233]"
"81","ENSG00000169862","male_placenta_mid",1.90918181856122,0.46985752384097,4.06332073381336,"male_placenta_mid",1.9178137283606,0.459692406007776,4.1719499893765,"CTNND2","catenin delta 2 [Source:HGNC Symbol;Acc:HGNC:2516]"
"82","ENSG00000168621","male_placenta_mid",4.19332230147906,0.649534293955061,6.45589053650365,"male_placenta_mid",4.30193963636822,0.611496009550879,7.03510663876259,"GDNF","glial cell derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:4232]"
"83","ENSG00000112936","male_placenta_mid",135.925138453404,19.9923384035594,6.79886142929654,"male_placenta_mid",140.948660307711,19.0273328553705,7.40769404619565,"C7","complement C7 [Source:HGNC Symbol;Acc:HGNC:1346]"
"84","ENSG00000250722","male_placenta_mid",652.187944304517,186.629033276911,3.49456851837641,"male_placenta_mid",672.958470109328,182.139912775504,3.69473367948068,"SELENOP","selenoprotein P [Source:HGNC Symbol;Acc:HGNC:10751]"
"85","ENSG00000120708","male_placenta_mid",547.012007971828,156.10737501865,3.50407537059974,"male_placenta_mid",559.513041707268,152.81074347886,3.66147712503389,"TGFBI","transforming growth factor beta induced [Source:HGNC Symbol;Acc:HGNC:11771]"
"86","ENSG00000113070","male_placenta_mid",11.9650130115312,3.61560210192151,3.30927261193161,"male_placenta_mid",12.2757657200056,3.44716718158353,3.56111701967598,"HBEGF","heparin binding EGF like growth factor [Source:HGNC Symbol;Acc:HGNC:3059]"
"87","ENSG00000170458","male_placenta_mid",284.159370318524,88.595175663948,3.20739101411542,"male_placenta_mid",293.284506833935,85.2722300959722,3.43939060235494,"CD14","CD14 molecule [Source:HGNC Symbol;Acc:HGNC:1628]"
"88","ENSG00000156475","male_placenta_mid",9.42541289788063,3.04913609203347,3.09117488147104,"male_placenta_mid",9.75344366151063,2.86287364372135,3.40687186208905,"PPP2R2B","protein phosphatase 2 regulatory subunit Bbeta [Source:HGNC Symbol;Acc:HGNC:9305]"
"89","ENSG00000113657","male_placenta_mid",51.9866284407167,13.4435759003153,3.8670238354884,"male_placenta_mid",53.537934687104,13.131224380509,4.07714719783265,"DPYSL3","dihydropyrimidinase like 3 [Source:HGNC Symbol;Acc:HGNC:3015]"
"90","ENSG00000184845","male_placenta_mid",1.39685999898636,0.134335932775566,10.3982603174393,"male_placenta_mid",1.40901408880474,0.13034881679086,10.8095656216462,"DRD1","dopamine receptor D1 [Source:HGNC Symbol;Acc:HGNC:3020]"
"91","ENSG00000113749","male_placenta_mid",10.9522772541064,2.98160066909199,3.67328776373054,"male_placenta_mid",11.3152978219509,2.86197390050673,3.95366911625136,"HRH2","histamine receptor H2 [Source:HGNC Symbol;Acc:HGNC:5183]"
"92","ENSG00000124491","male_placenta_mid",1428.30031016406,357.020766897075,4.00060848722512,"male_placenta_mid",1479.374821754,341.006576981439,4.3382589123333,"F13A1","coagulation factor XIII A chain [Source:HGNC Symbol;Acc:HGNC:3531]"
"93","ENSG00000153162","male_placenta_mid",9.94335842369967,2.92880287268623,3.39502481250295,"male_placenta_mid",10.1817502858073,2.8072163949769,3.62699160065681,"BMP6","bone morphogenetic protein 6 [Source:HGNC Symbol;Acc:HGNC:1073]"
"94","ENSG00000111863","male_placenta_mid",3.45942348514473,0.664947497922453,5.2025513231545,"male_placenta_mid",3.56282359252284,0.640951721400458,5.55864579743727,"ADTRP","androgen dependent TFPI regulating protein [Source:HGNC Symbol;Acc:HGNC:21214]"
"95","ENSG00000078401","male_placenta_mid",10.4913718284506,3.04657332951781,3.44366299238597,"male_placenta_mid",10.7478186446814,3.19720082198793,3.36163389261195,"EDN1","endothelin 1 [Source:HGNC Symbol;Acc:HGNC:3176]"
"96","ENSG00000166278","male_placenta_mid",3.71100837677207,1.19751389634034,3.09892719250531,"male_placenta_mid",3.80860957754942,1.19626154958495,3.18375992179205,"C2","complement C2 [Source:HGNC Symbol;Acc:HGNC:1248]"
"97","ENSG00000164530","male_placenta_mid",1.6328852569571,0.2251739345156,7.25166196731342,"male_placenta_mid",1.65976192571323,0.212103764804004,7.82523557395101,"PI16","peptidase inhibitor 16 [Source:HGNC Symbol;Acc:HGNC:21245]"
"98","ENSG00000124780","male_placenta_mid",1.91793095731391,0.440620114138906,4.35279937472233,"male_placenta_mid",1.95565575028461,0.437914385703729,4.46584038828016,"KCNK17","potassium two pore domain channel subfamily K member 17 [Source:HGNC Symbol;Acc:HGNC:14465]"
"99","ENSG00000112818","male_placenta_mid",1.2422461898261,0.0556641310676203,22.3168163411557,"male_placenta_mid",1.20702205548129,0.0542607231606067,22.2448575170776,"MEP1A","meprin A subunit alpha [Source:HGNC Symbol;Acc:HGNC:7015]"
"100","ENSG00000146151","male_placenta_mid",6.21770640669732,1.88003445694981,3.30723002640335,"male_placenta_mid",6.45072859965068,1.78338957010813,3.61711692597796,"HMGCLL1","3-hydroxymethyl-3-methylglutaryl-CoA lyase like 1 [Source:HGNC Symbol;Acc:HGNC:21359]"
"101","ENSG00000112175","male_placenta_mid",167.586884587322,34.5821437886993,4.84605250649862,"male_placenta_mid",174.216219360514,33.1416663819743,5.25671272387408,"BMP5","bone morphogenetic protein 5 [Source:HGNC Symbol;Acc:HGNC:1072]"
"102","ENSG00000112182","male_placenta_mid",5.05505717535208,1.62084919892714,3.11877081390304,"male_placenta_mid",5.18669694341545,1.59747673523739,3.24680593401236,"BACH2","BTB domain and CNC homolog 2 [Source:HGNC Symbol;Acc:HGNC:14078]"
"103","ENSG00000112394","male_placenta_mid",102.286399503899,19.9361913610419,5.13068908958112,"male_placenta_mid",105.063466682952,19.015971234197,5.52501186444862,"SLC16A10","solute carrier family 16 member 10 [Source:HGNC Symbol;Acc:HGNC:17027]"
"104","ENSG00000183807","male_placenta_mid",12.6699236872559,4.08087270083991,3.10470936391822,"male_placenta_mid",13.0479634251195,3.97050309697775,3.28622421552858,"FAM162B","family with sequence similarity 162 member B [Source:HGNC Symbol;Acc:HGNC:21549]"
"105","ENSG00000118526","male_placenta_mid",94.825927468667,24.6239954674301,3.85095617785068,"male_placenta_mid",97.6705293344613,23.4108082937515,4.17202721533242,"TCF21","transcription factor 21 [Source:HGNC Symbol;Acc:HGNC:11632]"
"106","ENSG00000136237","male_placenta_mid",65.456433825146,19.9289132921465,3.28449589125067,"male_placenta_mid",67.5120032820638,19.8123730295281,3.4075677447343,"RAPGEF5","Rap guanine nucleotide exchange factor 5 [Source:HGNC Symbol;Acc:HGNC:16862]"
"107","ENSG00000136244","male_placenta_mid",2.05316500465103,0.612798679038325,3.35047230825154,"male_placenta_mid",2.09857614371077,0.569980623073899,3.68183769545212,"IL6","interleukin 6 [Source:HGNC Symbol;Acc:HGNC:6018]"
"108","ENSG00000241644","male_placenta_mid",63.3892989470856,11.7259431143241,5.40590196703674,"male_placenta_mid",65.2051105845647,11.057453530271,5.89693733788331,"INMT","indolethylamine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:6069]"
"109","ENSG00000106633","male_placenta_mid",3.84599478670579,1.2761575531573,3.01373037928627,"male_placenta_mid",3.94495817476408,1.20923712424539,3.26235284682141,"GCK","glucokinase [Source:HGNC Symbol;Acc:HGNC:4195]"
