"","ensembl","tissue_r5_TMM","nCPM_5_TMM","nCPM_brain_TMM","nCPM_ratio_TMM","tissue_r5_DESq","nCPM_5_DESq","nCPM_brain_DESq","nCPM_ratio_DESq"
"96","ENSG00000012211.12","male_liver",3.4522135708744,0.500720175183715,6.89449665096434,"male_liver",2.5738430931391,0.599785540929278,4.29127232569047
"97","ENSG00000182492.15","male_liver",118.171652614799,16.7430344085816,7.05795913279796,"male_liver",87.3091371187413,18.6960194180422,4.66993188049888
"98","ENSG00000235169.8","male_lung",1.3394665617012,0.299858604191477,4.46699391972716,"male_lung",1.13637283916277,0.335013167779764,3.39202439920157
"99","ENSG00000143382.14","male_lung",6.76169254610475,0.694408034630836,9.73734779681723,"male_lung",5.68322338965659,0.839622605428176,6.76878320439974
"100","ENSG00000196154.11","male_lung",3.88557733559728,0.637143851930993,6.09843024274856,"male_lung",3.23945029067211,0.672011187048293,4.82053030233158
"101","ENSG00000136630.12","male_lung",4.86263998077554,0.789317780891942,6.16056054797179,"male_lung",4.08857537386785,0.917651287535482,4.45547827306869
"102","ENSG00000028116.17","male_lung",17.9397411265665,3.820478310548,4.69567935434589,"male_lung",15.2121726248611,4.82987550195896,3.14959932584001
"103","ENSG00000109610.5","male_lung",3.98111422143872,0.16626806444955,23.9439499979666,"male_lung",3.29238316790919,0.201927630529585,16.3047679967047
"104","ENSG00000164107.8","male_lung",1.8538739964643,0.0082185590604531,225.571658343974,"male_lung",1.56175211404328,0.0105513433715071,148.014528487495
"105","ENSG00000169247.12","male_lung",5.78558439657149,1.09651422055219,5.27634232929323,"male_lung",4.94749957905598,1.42523869575247,3.47134805825904
"106","ENSG00000124782.19","male_lung",67.2658473823129,6.0383333031245,11.1398036520287,"male_lung",57.7862971598427,7.83689941571988,7.37361730634571
"107","ENSG00000106211.8","male_lung",158.186588308248,32.8258599720613,4.81896250221269,"male_lung",131.004330368133,36.7147326844211,3.56816789309544
"108","ENSG00000137507.11","male_lung",20.6674151799053,3.7571885690605,5.50076601161205,"male_liver",16.1064965489026,4.39134170444021,3.66778484412107
"109","ENSG00000119655.10","male_lung",46.2739944389627,7.02062397797028,6.59115124014104,"male_lung",38.6495847805,8.23239776167648,4.69481503437818
"110","ENSG00000141448.8","male_lung",3.19280571381973,0.14762135466253,21.6283458522559,"male_lung",2.70537233006306,0.19694291938856,13.7368347055193
"111","ENSG00000125733.17","male_lung",32.1584495152841,5.99214213938436,5.36677014116826,"male_liver",26.9087342362437,7.10885192654479,3.78524331555778
"112","ENSG00000142552.7","male_lung",17.931260194725,3.25140624538457,5.51492457153847,"male_liver",14.4941387539915,3.67566806407906,3.94326650320722
"113","ENSG00000183486.12","male_lung",1.64053223383433,0.368332812732522,4.45393996169888,"male_lung",1.3930144437495,0.448925018285689,3.10300024950493
"114","ENSG00000160219.11","male_lung",7.39690737770518,1.50078313847065,4.92869834961158,"male_lung",6.29173447350999,1.92289252621997,3.27201566791583
"115","ENSG00000180758.11","male_muscle",2.90784913191734,0.428691702047811,6.78307771768588,"male_liver",2.52575077986883,0.547742544146392,4.61120065779259
"116","ENSG00000162496.8","male_muscle",33.3598065946897,7.18159816925232,4.64517866475991,"male_muscle",28.7180977829515,8.90856559285122,3.2236500347482
"117","ENSG00000162542.13","male_muscle",5.68826250733927,0.525122696420235,10.8322541495848,"male_muscle",4.47687869243618,0.636609117026364,7.03238230917572
"118","ENSG00000157978.11","male_muscle",13.0208707318879,2.85735956291598,4.55695912438822,"male_muscle",13.2737780582602,3.54445765770113,3.7449390965131
"119","ENSG00000142694.6","male_muscle",6.33712296106847,0.830454077710289,7.63091317287653,"male_muscle",6.46258938157024,0.879411985146046,7.34876200316622
"120","ENSG00000163874.10","male_muscle",1.72724665736951,0.31906104371095,5.41353039305636,"male_muscle",1.32764494120113,0.383824420683424,3.45899028216384
"121","ENSG00000117226.11","male_muscle",2.82720139062118,0.700475829803319,4.03611555221685,"male_liver",2.67661912126981,0.873070330428171,3.06575430178362
"122","ENSG00000156869.13","male_muscle",7.4660937985976,0.96921947847683,7.70320238541933,"male_muscle",7.37853586078611,1.23473405281353,5.97580980614651
"123","ENSG00000160685.13","male_muscle",9.17897059242874,2.1735299332351,4.22307070727417,"male_muscle",8.75635830548598,2.60256091810039,3.36451617504394
"124","ENSG00000196975.15","male_muscle",24.526895265202,4.45194230597221,5.50925721393549,"male_muscle",21.154881858764,5.50723372124375,3.84129000684329
"125","ENSG00000115594.11","male_muscle",20.6249353954682,2.05747333280103,10.0243998630055,"male_muscle",20.4510465755761,2.65367007833477,7.70670278213693
"126","ENSG00000115604.10","male_muscle",2.43793394362642,0.440384743843932,5.53591825717378,"male_muscle",1.76924010329038,0.560215564891101,3.15814164077055
"127","ENSG00000153551.13","male_muscle",4.60076721387759,0.906072249662777,5.07770458215656,"male_muscle",4.89865456202677,1.07995971176099,4.53596047026513
"128","ENSG00000182179.12","male_muscle",16.6100695940264,4.0562546824018,4.09492768442025,"male_muscle",15.2428019550854,4.99794205647708,3.04981566069408
"129","ENSG00000114738.10","male_muscle",31.0197851876695,6.53784573018056,4.74464930312952,"male_muscle",24.3708116929205,7.85169686957474,3.1038910566399
"130","ENSG00000153113.23","male_muscle",127.853856120939,19.8639995046574,6.43646089957674,"male_muscle",112.651833037528,25.4304725574935,4.42979707840047
"131","ENSG00000145779.7","male_muscle",20.4051990955227,2.98548532928762,6.83480132873126,"male_muscle",14.8678341154954,3.67866280011521,4.0416409231718
"132","ENSG00000168938.5","male_muscle",19.0040081745414,2.02916163793194,9.36544818278238,"male_liver",16.568534639419,2.55706029400299,6.47952442821813
"133","ENSG00000125347.13","male_muscle",7.05997072932322,1.42606223378966,4.95067505613822,"male_muscle",7.18488990983794,1.74939691907789,4.10706674482147
"134","ENSG00000120708.16","male_muscle",117.485858579338,5.06081160931803,23.214825535695,"male_muscle",106.398528428018,6.32492750725909,16.8220945308709
"135","ENSG00000204525.16","male_muscle",16.1255295749789,2.70642980535438,5.95822937771239,"male_muscle",12.9830314979433,3.13895868035607,4.13609506209574
"136","ENSG00000146674.14","male_muscle",139.498029085266,10.8366775498971,12.8727673627781,"male_muscle",134.965746019895,13.1234464162577,10.2843217961934
"137","ENSG00000196411.9","male_muscle",57.5523090779454,9.02009211119224,6.3804569142408,"male_muscle",56.5975692444624,10.8708318991958,5.20636964763013
"138","ENSG00000147459.17","male_muscle",17.8430646732771,3.61416676954749,4.93697878681761,"male_liver",15.2474594299753,4.82583322307214,3.15954960007274
"139","ENSG00000157110.15","male_muscle",19.9757927536385,3.43140230226313,5.82146626773077,"male_muscle",20.7395423087042,4.25985008726923,4.8686084918071
"140","ENSG00000104518.10","male_muscle",10.6793226314211,1.17507520030218,9.08820357086493,"male_muscle",8.62938332143594,1.32810121767358,6.49753437960996
"141","ENSG00000137076.20","male_muscle",274.667277045624,51.0310172481655,5.38235943269381,"male_muscle",242.133427944924,62.2408648390683,3.8902645162626
"142","ENSG00000130958.12","male_muscle",2.71481436957497,0.39773202399341,6.82573744582345,"male_muscle",2.93342583321305,0.482669505435463,6.07750396529924
"143","ENSG00000169692.12","male_muscle",10.1789106740094,0.958614894742151,10.6183523016793,"male_muscle",9.67638369832914,1.05106841510662,9.20623582561709
"144","ENSG00000198113.2","male_muscle",3.63841608181012,0.988823881166078,3.67953904745857,"male_muscle",3.39197513729686,1.08143564176474,3.13654831253912
"145","ENSG00000107438.8","male_muscle",31.6054444686083,5.23471030272059,6.03766830271052,"male_muscle",24.000637913641,5.9672623179291,4.0220517609104
"146","ENSG00000173156.6","male_muscle",6.42993604121654,0.0665895933633442,96.5606743704197,"male_muscle",5.72410245640492,0.0776121450039611,73.752664046494
"147","ENSG00000006534.15","male_muscle",9.08880536907602,0.512377423064459,17.7384969749782,"male_muscle",6.21110089020246,0.615984459816739,10.083210365486
"148","ENSG00000110719.9","male_muscle",18.1096529151811,2.40104791901425,7.54239545648719,"male_muscle",14.2574857652328,2.76090071567596,5.16407043697046
"149","ENSG00000111321.10","male_muscle",18.0734363233644,2.87425533926197,6.28804131507856,"male_muscle",15.5124630843051,3.46530528391058,4.476506920279
"150","ENSG00000139192.11","male_muscle",6.97171115949007,1.39805757269758,4.98671248998567,"male_muscle",5.56844120617044,1.73022714757607,3.21832957827037
"151","ENSG00000161638.10","male_muscle",102.690729807792,8.6087375317518,11.9286631087352,"male_liver",79.6696383767156,10.3655093358845,7.68603218569358
"152","ENSG00000166888.11","male_muscle",41.7155348963867,7.18873544464533,5.80290305820884,"male_muscle",36.9691199427937,8.92369825307759,4.14280255722944
"153","ENSG00000125378.15","male_muscle",13.513992182583,0.862231080069262,15.6732835256848,"male_muscle",10.3008206756248,1.05602130121695,9.75436827245267
"154","ENSG00000006327.13","male_muscle",18.0934193506677,1.01006743625112,17.9130805541278,"male_muscle",12.5612566945754,1.12729173617952,11.1428623943847
"155","ENSG00000102871.15","male_muscle",4.06988367019814,0.967828124523763,4.20517193814842,"male_muscle",3.49621520139242,1.11990623285502,3.12188208157337
"156","ENSG00000103335.22","male_muscle",53.0484963327378,5.80321638581001,9.14122321243297,"male_muscle",50.5184040990839,7.07398811368129,7.1414318609583
"157","ENSG00000030582.17","male_muscle",96.0284555416034,18.05869870885,5.31757338055277,"male_liver",73.1312344665384,20.1839513323974,3.62323676183042
"158","ENSG00000259207.7","male_muscle",10.541466230986,1.29506218679103,8.139737487901,"male_liver",9.57020943715762,1.60163830432008,5.97526258665518
"159","ENSG00000167107.12","male_muscle",34.9304870999893,3.93241540531949,8.8827052840699,"male_liver",29.0877521244694,4.84371929399442,6.0052514109425
"160","ENSG00000070540.12","male_muscle",26.9224512836731,4.82398756098072,5.58095371170479,"male_muscle",24.4106136275342,5.93776877302343,4.11107514634738
"161","ENSG00000076662.9","male_muscle",2.05619138469177,0.563085755685138,3.65164873011196,"male_muscle",2.09156046549468,0.696692614436606,3.00212808655372
"162","ENSG00000099337.4","male_muscle",4.91794017629569,0.970839680156687,5.06565633524782,"male_muscle",4.47636274437889,1.16626576410413,3.83820127637667
"163","ENSG00000160013.8","male_muscle",1.28111033427623,0.0800931248801187,15.9952597204037,"male_muscle",1.33605183467087,0.0930585306166273,14.3571129462058
"164","ENSG00000128311.13","male_muscle",9.97399874506602,2.50391667607219,3.98335888744984,"male_muscle",9.88490604023906,2.88960621856381,3.4208488259525
"165","ENSG00000244509.3","male_muscle",6.31722865239566,0.795730201413405,7.93890773678662,"male_muscle",5.72413570512555,0.932080861790864,6.14124368365146
"166","ENSG00000189171.14","male_placenta",7.30803969771626,0.679775519666792,10.7506661924196,"male_lung",6.99828698672841,0.828830466627645,8.443568701333
"167","ENSG00000136732.15","male_placenta",43.7097267021946,7.36699702979572,5.93318098614825,"male_placenta",45.2779780798949,8.17902950762682,5.53586193052292
"168","ENSG00000079308.18","male_placenta",194.028923831486,30.9583445356431,6.26741922870248,"male_lung",187.534079503519,39.1090729588454,4.79515532625541
"169","ENSG00000159674.11","male_placenta",19.0974288205271,2.77859961039901,6.87304091926533,"male_placenta",18.7568352001655,3.16884075225567,5.91914730546616
"170","ENSG00000168310.10","male_placenta",31.2104552417769,8.31124554853727,3.75520793598377,"male_muscle",30.7499862506842,10.1857184725439,3.01893149055438
"171","ENSG00000147573.16","male_placenta",3.84777618861995,0.0518174152888906,74.2564284067039,"male_placenta",3.84627871285999,0.0675845791082489,56.910596523794
"172","ENSG00000148180.19","male_placenta",184.14712479744,18.3101261313639,10.0571194035638,"male_placenta",187.694304456361,21.8353850016411,8.59587794958753
"173","ENSG00000184232.8","male_placenta",16.4864365079803,3.95256180798881,4.17107620547726,"male_placenta",16.6619987272629,4.66377785725408,3.57263987206138
"174","ENSG00000060138.12","male_placenta",89.8435075126468,16.5112890198233,5.44133819017894,"male_lung",77.0621184725478,18.9015464747339,4.07702716682777
"175","ENSG00000126218.11","male_placenta",5.60962145472954,0.557467047676996,10.0626960429414,"male_placenta",5.77466801130513,0.630446881418711,9.15964244015332
"176","ENSG00000129474.15","male_placenta",25.708310159236,5.53646693272471,4.64345050221115,"male_placenta",26.5818473031224,6.84002015010119,3.8862235373282
"177","ENSG00000051523.10","male_placenta",30.9857466494209,6.90451934158939,4.48774854793703,"male_lung",26.6445308143974,7.5603396507035,3.52425050267657
"178","ENSG00000154760.13","male_placenta",2.61802412953714,0.581987303670885,4.49842137968295,"male_placenta",2.72061282252628,0.747250455161481,3.64083126846454
"179","ENSG00000141753.6","male_placenta",99.6567362974812,23.2902941934529,4.27889555493445,"male_placenta",103.107478959707,26.0973420326345,3.95088047015562
"180","ENSG00000176014.12","male_placenta",64.1166936914651,12.0151000149409,5.33634290282522,"male_placenta",64.7211110651009,14.3930787846177,4.49668288721314
"181","ENSG00000142227.10","male_placenta",16.9004109129637,2.86308154801702,5.90287444822135,"male_placenta",17.3933440221063,3.40728761989309,5.1047478118833
"182","ENSG00000105559.11","male_placenta",6.21286904380494,1.4712492126555,4.22285292686149,"male_placenta",6.44968163929998,1.77556092680849,3.63247554162676
"183","ENSG00000100196.10","male_placenta",15.516559242554,0.934225374274596,16.6090107053689,"male_placenta",15.6595870008078,1.08921919856996,14.3768922007318
"184","ENSG00000128394.16","male_placenta",2.19271361385438,0.430076389013595,5.09842825569545,"male_placenta",2.27431761657496,0.539728151098489,4.21382062793301
